TIME,VOLTAGE,CURRENT,WATT,KWH,DEVICE STATUS
23-05-09 09:38:52,219.703,0.025,0.19,6.169,OFF
23-05-09 09:53:52,221.146,0.025,0.119,6.169,OFF
23-05-09 10:08:52,216.579,0.025,0.145,6.169,OFF
23-05-09 10:23:52,204.734,0.025,0.136,6.169,OFF
23-05-09 10:38:52,213.458,0.025,0.113,6.169,OFF
23-05-09 10:53:52,209.861,0.025,0.117,6.169,OFF
23-06-05 11:06:44,192.684,3.672,706.924,7.643,ON
23-06-05 11:08:30,211.508,0.025,0.19,7.663,OFF
23-04-19 12:52:39,188.845,5.472,1031.922,0.184,ON
23-04-19 12:58:38,210.067,0.025,0.135,0.287,OFF
23-04-19 18:52:05,174.905,5.088,889.157,0.288,ON
23-04-19 19:05:22,169.313,4.847,819.118,0.479,ON
23-04-19 19:06:30,190.527,0.025,0.049,0.495,OFF
23-04-19 19:06:49,183.742,3.507,643.51,0.496,ON
23-04-19 19:09:31,177.918,0.025,0.084,0.521,OFF
23-04-19 19:10:27,166.617,3.161,525.969,0.522,ON
23-04-19 19:11:59,184.359,0.025,0.238,0.536,OFF
23-04-19 19:12:28,168.79,3.202,539.912,0.537,ON
23-04-19 19:13:32,183.691,0.025,0.106,0.546,OFF
23-04-19 19:14:33,172.942,3.275,565.777,0.547,ON
23-04-19 19:15:06,185.437,0.025,0.313,0.551,OFF
23-05-07 00:11:35,179.01,0.025,0.054,6.078,OFF
23-05-07 00:26:35,162.816,0.025,0.026,6.078,OFF
23-05-07 00:41:35,167.821,0.025,0.112,6.079,OFF
23-05-07 00:56:35,180.226,0.025,0.05,6.079,OFF
23-05-07 01:11:35,188.299,0.025,0.135,6.079,OFF
23-05-07 01:26:35,185.797,0.025,0.067,6.079,OFF
23-05-07 01:41:35,182.79,0.025,0.094,6.079,OFF
23-05-07 01:56:35,201.193,0.025,0.175,6.079,OFF
23-05-07 02:11:35,205.304,0.025,0.027,6.079,OFF
23-05-07 02:26:35,208.807,0.025,0.014,6.079,OFF
23-05-07 02:41:35,214.29,0.025,0.142,6.079,OFF
23-05-07 02:56:35,217.223,0.025,0.195,6.079,OFF
23-05-07 03:11:35,215.708,0.025,0.02,6.079,OFF
23-05-07 03:26:35,212.944,0.025,0.218,6.079,OFF
23-05-07 03:41:35,215.68,0.025,0.073,6.079,OFF
23-05-07 03:56:35,225.768,0.025,0.204,6.079,OFF
23-05-07 04:11:35,224.814,0.025,0.116,6.079,OFF
23-05-07 04:26:35,226.183,0.025,0.115,6.079,OFF
23-05-07 04:41:35,226.864,0.025,0.195,6.079,OFF
23-05-07 04:56:35,220.278,0.025,0.044,6.079,OFF
23-05-07 05:11:35,225.862,0.025,0.053,6.079,OFF
23-05-07 05:26:35,226.894,0.025,0.06,6.079,OFF
23-05-07 05:41:35,230.082,0.025,0.054,6.079,OFF
23-05-07 05:56:35,232.791,0.025,0.129,6.079,OFF
23-05-07 06:11:35,228.31,0.025,0.095,6.079,OFF
23-05-07 06:26:35,229.598,0.025,0.049,6.079,OFF
23-05-07 06:41:35,231.158,0.025,0.058,6.079,OFF
23-05-07 06:56:35,232.369,0.025,0.266,6.079,OFF
23-05-07 07:11:35,232.948,0.025,0.074,6.079,OFF
23-05-07 07:26:35,228.384,0.025,0.059,6.079,OFF
23-05-07 07:41:35,229.817,0.025,0.027,6.079,OFF
23-05-07 07:56:35,228.154,0.025,0.01,6.079,OFF
23-05-07 08:11:35,230.337,0.025,0.047,6.079,OFF
23-05-07 08:26:35,224.652,0.025,0.235,6.079,OFF
23-05-07 08:41:35,227.426,0.025,0.167,6.079,OFF
23-05-07 08:56:35,220.304,0.025,0.041,6.079,OFF
23-05-07 09:11:35,231.987,0.025,0.094,6.079,OFF
23-05-07 09:26:35,220.66,0.025,0.022,6.079,OFF
23-05-07 09:41:35,226.96,0.025,0.013,6.08,OFF
23-05-07 09:56:35,220.739,0.025,0.048,6.08,OFF
23-05-07 10:11:35,203.9,0.025,0.137,6.08,OFF
23-05-07 10:26:35,206.445,0.025,0.012,6.08,OFF
23-05-07 10:41:35,203.75,0.025,0.012,6.08,OFF
23-05-07 10:50:31,187.927,3.586,673.385,6.081,ON
23-05-07 10:51:01,199.772,0.025,0.037,6.085,OFF
23-05-07 10:54:21,184.558,3.509,647.141,6.086,ON
23-05-07 10:56:45,179.535,3.412,612.01,6.093,ON
23-05-07 10:57:41,189.353,0.025,0.064,6.102,OFF
23-05-07 10:59:04,175.362,3.336,584.722,6.103,ON
23-05-07 10:59:26,187.023,0.025,0.082,6.105,OFF
23-05-07 11:09:59,176.038,0.025,0.086,6.105,OFF
23-05-07 11:22:16,184.39,3.517,647.781,6.106,ON
23-05-07 11:23:22,207.219,0.025,0.013,6.118,OFF
23-05-07 11:24:59,197.063,0.025,0.122,6.118,OFF
23-05-07 11:39:59,176.688,0.025,0.012,6.118,OFF
22-10-08 00:00:02,252.729,0.025,0.078,0.023,OFF
22-10-08 00:15:02,253.345,0.025,0.266,0.023,OFF
22-10-08 00:30:02,252.709,0.025,0.104,0.023,OFF
22-10-08 00:45:02,253.106,0.025,0.022,0.023,OFF
22-10-08 01:00:02,252.673,0.025,0.023,0.023,OFF
22-10-08 01:15:02,253.078,0.025,0.311,0.023,OFF
22-10-08 01:30:02,255.351,0.025,0.109,0.023,OFF
22-10-08 01:45:02,254.937,0.025,0.02,0.023,OFF
22-10-08 02:00:02,256.074,0.025,0.222,0.023,OFF
22-10-08 02:15:02,255.325,0.025,0.164,0.023,OFF
22-10-08 02:30:02,256.025,0.025,0.06,0.023,OFF
22-10-08 02:45:02,255.306,0.025,0.043,0.023,OFF
22-10-08 03:00:02,254.895,0.025,0.28,0.023,OFF
22-10-08 03:15:02,256.822,0.025,0.298,0.023,OFF
22-10-08 03:30:02,257.797,0.025,0.122,0.023,OFF
22-10-08 03:45:02,257.143,0.025,0.066,0.023,OFF
22-10-08 04:00:02,257.058,0.025,0.072,0.024,OFF
22-10-08 04:15:02,256.11,0.025,0.267,0.024,OFF
22-10-08 04:30:02,256.369,0.025,0.086,0.024,OFF
22-10-08 04:45:02,256.007,0.025,0.041,0.024,OFF
22-10-08 05:00:02,255.983,0.025,0.061,0.024,OFF
22-10-08 05:15:02,254.503,0.025,0.056,0.024,OFF
22-10-08 05:30:02,254.133,0.025,0.055,0.024,OFF
22-10-08 05:45:02,252.354,0.025,0.106,0.024,OFF
22-10-08 06:00:02,251.225,0.025,0.372,0.024,OFF
22-10-08 06:15:02,248.258,0.025,0.185,0.024,OFF
22-10-08 06:30:02,246.442,0.025,0.002,0.024,OFF
22-10-08 06:45:02,243.062,0.025,0.05,0.024,OFF
22-10-08 07:00:02,242.908,0.025,0.138,0.024,OFF
22-10-08 07:15:02,240.834,0.025,0.001,0.024,OFF
22-10-08 07:30:02,243.868,0.025,0.145,0.024,OFF
22-10-08 07:45:02,241.401,0.025,0.043,0.024,OFF
22-10-08 08:00:02,243.104,0.025,0.031,0.024,OFF
22-10-08 08:15:02,239.062,0.025,0.196,0.024,OFF
22-10-08 08:30:02,240.71,0.025,0.202,0.024,OFF
22-10-08 08:45:02,238.89,0.025,0.236,0.024,OFF
22-10-08 09:00:02,238.405,0.025,0.056,0.024,OFF
22-10-08 09:15:02,235.235,0.025,0.348,0.024,OFF
22-10-08 09:30:02,242.057,0.025,0.097,0.024,OFF
22-10-08 09:45:02,238.659,0.025,0.074,0.024,OFF
22-10-08 10:00:02,236.255,0.025,0.073,0.024,OFF
22-10-08 10:15:02,237.619,0.025,0.152,0.024,OFF
22-10-08 10:30:02,237.621,0.025,0.167,0.024,OFF
22-10-08 10:43:27,234.624,0.04,5.341,0.026,ON
22-10-08 10:45:02,235.869,0.039,5.228,0.038,ON
22-10-08 11:00:02,239.911,0.038,5.077,0.168,ON
22-10-08 11:02:56,239.326,0.025,1.297,0.181,OFF
22-10-08 11:15:02,237.253,0.025,0.071,0.181,OFF
22-10-08 11:30:02,237.578,0.025,0.115,0.181,OFF
22-10-08 11:45:02,237.708,0.025,0.171,0.181,OFF
22-10-08 12:00:02,235.531,0.025,0.024,0.181,OFF
22-10-08 12:15:02,238.114,0.025,0.341,0.181,OFF
22-10-08 12:30:02,242.11,0.025,0.196,0.182,OFF
22-10-08 12:45:02,242.88,0.025,0.172,0.182,OFF
22-10-08 13:00:02,245.055,0.025,0.088,0.182,OFF
22-10-08 13:15:02,245.574,0.025,0.163,0.182,OFF
22-10-08 13:30:02,249.04,0.025,0.273,0.182,OFF
22-10-08 13:45:02,247.293,0.025,0.152,0.182,OFF
22-10-08 14:00:02,245.357,0.025,0.209,0.182,OFF
22-10-08 14:15:02,246.477,0.025,0.079,0.182,OFF
22-10-08 14:30:02,241.1,0.025,0.13,0.182,OFF
22-10-08 14:45:02,241.175,0.025,0.005,0.182,OFF
22-10-08 15:00:02,239.112,0.025,0.299,0.182,OFF
22-10-08 15:15:02,242.973,0.025,0.316,0.182,OFF
22-10-08 15:30:02,243.245,0.025,0.183,0.182,OFF
22-10-08 15:45:02,245.796,0.025,0.066,0.182,OFF
22-10-08 16:00:02,239.969,0.025,0.199,0.182,OFF
22-10-08 16:15:02,239.755,0.025,0.042,0.182,OFF
23-06-06 08:53:55,207.946,3.96,822.858,7.664,ON
23-06-06 08:54:51,218.723,0.025,0.108,7.676,OFF
23-06-06 08:57:03,205.368,3.891,798.294,7.677,ON
23-06-06 08:57:22,222.869,0.025,0.105,7.68,OFF
23-06-06 08:58:59,210.593,3.991,839.635,7.682,ON
23-06-06 08:59:18,224.166,0.025,0.23,7.684,OFF
23-06-06 09:01:01,213.171,4.041,860.761,7.686,ON
23-06-06 09:01:19,227.016,0.025,0.203,7.689,OFF
23-06-06 09:02:28,208.806,3.95,824.487,7.69,ON
23-06-06 09:02:56,222.683,0.025,0.231,7.695,OFF
23-06-06 09:05:02,200.945,3.802,763.333,7.696,ON
23-06-06 09:05:56,213.32,0.025,0.014,7.706,OFF
23-06-06 09:06:36,201.205,3.799,763.227,7.708,ON
23-06-06 09:07:11,213.665,0.025,0.034,7.714,OFF
23-06-06 09:07:56,201.138,3.799,763.341,7.715,ON
23-06-06 09:08:20,213.81,0.025,0.136,7.719,OFF
23-06-06 09:08:22,208.951,0.025,0.259,7.719,OFF
23-06-06 09:16:03,197.881,3.764,744.02,7.72,ON
23-06-06 09:17:31,222.453,0.025,0.138,7.738,OFF
23-06-06 13:25:41,181.183,3.455,625.361,7.739,ON
23-06-06 13:28:38,181.263,0.025,0.093,7.768,OFF
23-05-08 21:09:00,182.936,2.205,277.755,6.118,ON
23-05-08 21:09:08,189.014,0.025,0.196,6.118,OFF
23-05-08 21:10:13,167.711,5.007,838.774,6.119,ON
23-05-08 21:13:53,179.853,0.025,0.127,6.168,OFF
23-05-08 21:23:52,190.299,0.025,0.028,6.168,OFF
23-05-08 21:38:52,183.423,0.025,0.024,6.168,OFF
23-05-08 21:53:52,180.244,0.025,0.11,6.168,OFF
23-05-08 22:08:52,166.713,0.025,0.259,6.168,OFF
23-05-08 22:23:52,157.516,0.025,0.094,6.168,OFF
23-05-08 22:38:52,167.548,0.025,0.101,6.168,OFF
23-05-08 22:53:52,159.209,0.025,0.028,6.168,OFF
23-05-08 23:08:52,179.266,0.025,0.067,6.168,OFF
23-05-08 23:23:52,157.643,0.025,0.016,6.168,OFF
23-05-08 23:38:52,175.164,0.025,0.022,6.168,OFF
23-05-08 23:53:52,180.028,0.025,0.049,6.168,OFF
23-06-10 13:14:48,172.238,1.565,255.35,7.774,ON
23-06-10 13:16:21,181.037,0.025,0.018,7.78,OFF
23-06-10 13:19:55,199.46,0.025,0.039,7.78,OFF
23-06-10 13:20:20,195.884,1.734,322.612,7.781,ON
23-06-10 13:20:36,198.864,0.025,4.676,7.782,OFF
23-06-10 13:20:43,196.111,1.177,200.029,7.782,ON
23-06-10 13:20:56,199.891,0.025,0.055,7.782,OFF
23-06-10 13:21:02,196.762,1.238,211.223,7.783,ON
23-06-10 13:21:38,188.949,0.025,0.127,7.784,OFF
23-06-10 13:21:53,185.005,1.209,193.884,7.785,ON
23-06-10 13:22:23,189.871,0.025,0.123,7.786,OFF
23-06-10 13:28:25,180.041,1.296,223.247,7.786,ON
23-06-10 13:29:25,176.739,0.025,0.042,7.789,OFF
23-06-10 13:34:55,169.118,0.025,0.073,7.789,OFF
23-06-10 13:49:55,185.073,0.025,0.121,7.789,OFF
23-06-10 14:04:22,183.708,1.024,182.509,7.79,ON
23-06-10 14:04:49,186.311,0.025,0.057,7.791,OFF
23-06-10 14:04:55,186.251,0.025,0.162,7.791,OFF
23-06-10 14:07:12,181.483,1.114,195.605,7.791,ON
23-06-10 14:07:54,192.362,0.025,0.021,7.793,OFF
23-06-10 14:19:23,173.368,1.342,222.677,7.793,ON
23-06-10 14:19:55,176.244,1.252,212.809,7.795,ON
23-06-10 14:20:56,179.802,0.025,0.021,7.799,OFF
23-06-10 14:34:55,192.341,0.025,0.072,7.799,OFF
23-06-10 14:49:55,195.397,0.025,0.014,7.799,OFF
23-06-10 15:04:55,189.439,0.025,0.151,7.799,OFF
23-06-10 15:19:55,190.756,0.025,0.068,7.799,OFF
23-06-10 15:34:55,187.381,0.025,0.021,7.799,OFF
23-06-10 15:49:55,190.178,0.025,0.07,7.799,OFF
23-06-10 16:04:55,200.522,0.025,0.063,7.799,OFF
23-06-10 16:19:55,193.902,0.025,0.002,7.799,OFF
23-06-10 16:34:55,194.55,0.025,0.231,7.799,OFF
23-06-10 16:49:55,187.712,0.025,0.043,7.799,OFF
23-04-26 22:55:38,148.013,4.275,632.432,2.309,ON
23-04-26 23:08:26,156.471,0.025,0.234,2.439,OFF
23-04-26 23:10:09,148.306,0.025,0.054,2.439,OFF
23-04-26 23:12:15,126.975,3.696,468.868,2.44,ON
23-04-26 23:13:00,139.884,0.025,0.046,2.445,OFF
23-04-30 12:56:06,153.592,2.926,449.263,3.078,ON
23-04-30 12:59:16,131.836,2.495,328.733,3.095,ON
23-04-30 13:03:04,135.292,0.025,0.007,3.116,OFF
23-04-30 13:14:10,170.948,0.025,0.018,3.116,OFF
23-04-30 13:29:10,176.501,0.025,0.03,3.116,OFF
23-04-30 13:44:10,191.406,0.025,0.082,3.116,OFF
23-04-30 13:59:10,193.992,0.025,0.095,3.116,OFF
23-04-30 14:22:30,173.547,5.05,875.83,3.117,ON
23-04-30 14:35:08,201.735,0.025,0.018,3.297,OFF
23-04-30 14:35:56,181.264,5.243,948.95,3.299,ON
23-04-30 14:37:01,196.445,0.025,0.08,3.314,OFF
23-04-30 14:37:24,197.321,0.025,0.156,3.314,OFF
23-04-30 14:52:24,191.92,0.025,0.028,3.314,OFF
23-04-30 15:07:24,189.587,0.025,0.079,3.314,OFF
23-04-30 15:22:24,178.561,0.025,0.091,3.314,OFF
23-04-30 15:37:24,177.284,0.025,0.149,3.314,OFF
23-04-30 15:52:24,172.135,0.025,0.091,3.314,OFF
23-04-30 16:07:24,184.089,0.025,0.018,3.314,OFF
23-04-30 16:22:24,174.126,0.025,0.089,3.314,OFF
23-04-30 16:37:24,159.479,0.025,0.016,3.314,OFF
23-04-30 16:52:24,176.524,0.025,0.12,3.314,OFF
23-04-30 17:07:24,179.182,0.025,0.088,3.314,OFF
23-04-30 17:22:24,188.861,0.025,0.085,3.314,OFF
23-04-30 17:37:24,171.527,0.025,0.091,3.314,OFF
23-04-30 17:52:24,190.114,0.025,0.237,3.314,OFF
23-04-30 18:07:24,189.451,0.025,0.182,3.314,OFF
23-04-30 18:22:24,192.996,0.025,0.065,3.314,OFF
23-04-30 18:37:24,199.719,0.025,0.091,3.314,OFF
23-04-30 18:52:24,181.936,0.025,0.018,3.314,OFF
23-04-30 19:07:24,179.671,0.025,0.026,3.314,OFF
23-04-30 19:22:24,196.125,0.025,0.103,3.314,OFF
23-04-30 19:37:24,199.387,0.025,0.113,3.314,OFF
23-04-30 19:52:24,195.553,0.025,0.119,3.314,OFF
23-04-30 20:07:24,193.577,0.025,0.04,3.314,OFF
23-04-30 20:22:24,194.175,0.025,0.151,3.314,OFF
23-04-30 20:37:24,183.339,0.025,0.025,3.314,OFF
23-04-30 20:52:24,178.706,0.025,0.082,3.314,OFF
23-04-30 21:07:24,192.201,0.025,0.077,3.314,OFF
23-04-30 21:22:24,194.786,0.025,0.127,3.314,OFF
23-04-30 21:37:24,192.236,0.025,0.083,3.314,OFF
23-04-30 21:52:24,170.981,0.025,0.041,3.314,OFF
23-04-30 22:07:24,166.647,0.025,0.292,3.315,OFF
23-04-30 22:22:24,158.751,0.025,0.103,3.315,OFF
23-04-30 22:37:24,160.655,0.025,0.055,3.315,OFF
23-04-30 22:52:24,172.509,0.025,0.029,3.315,OFF
23-04-30 23:07:24,182.98,0.025,0.09,3.315,OFF
23-04-30 23:43:34,191.247,0.025,0.101,3.315,OFF
23-05-02 12:30:08,173.488,5.057,876.457,4.208,ON
23-05-02 12:41:56,206.84,0.025,0.077,4.412,OFF
23-05-02 13:51:43,188.309,5.442,1023.47,4.414,ON
23-05-02 13:55:49,205.387,0.025,0.072,4.479,OFF
23-05-02 14:06:37,196.928,0.025,0.041,4.479,OFF
23-05-02 14:21:37,190.83,0.025,0.189,4.479,OFF
23-05-02 14:36:37,195.148,0.025,0.191,4.479,OFF
23-05-02 14:51:37,179.641,0.025,0.27,4.479,OFF
23-05-02 15:06:37,189.918,0.025,0.051,4.479,OFF
23-05-02 15:21:37,174.975,0.025,0.034,4.479,OFF
23-05-02 15:36:37,173.705,0.025,0.083,4.479,OFF
23-05-02 15:51:37,164.543,0.025,0.103,4.479,OFF
23-05-02 15:57:38,161.078,4.687,754.747,4.48,ON
23-05-02 16:06:37,163.987,4.708,772.024,4.599,ON
23-05-02 16:12:56,195.182,0.025,0.217,4.681,OFF
23-05-02 16:22:46,165.051,4.767,786.072,4.682,ON
23-05-02 16:24:54,191.762,0.025,0.05,4.71,OFF
23-05-02 16:59:28,178.889,5.165,923.114,4.711,ON
23-05-02 17:01:13,189.892,0.025,0.045,4.736,OFF
23-05-17 10:36:23,186.222,3.549,660.469,6.519,ON
23-05-17 10:38:31,206.821,0.025,0.07,6.542,OFF
23-05-17 10:39:16,201.264,3.798,763.653,6.543,ON
23-05-17 10:39:46,213.764,0.025,0.212,6.548,OFF
23-05-17 10:40:41,203.722,3.842,782.037,6.549,ON
23-05-17 10:41:13,222.75,0.025,0.144,6.555,OFF
23-05-17 10:42:08,212.161,4.006,849.284,6.557,ON
23-05-17 10:42:35,226.423,0.025,0.144,6.562,OFF
23-05-17 10:43:26,213.573,4.018,857.362,6.563,ON
23-05-17 10:43:53,227.83,0.025,0.261,6.568,OFF
23-05-17 10:45:49,213.638,4.038,861.752,6.57,ON
23-05-17 10:46:15,226.016,0.025,0.082,6.574,OFF
23-05-04 00:03:00,172.316,0.025,0.145,5.147,OFF
23-05-04 00:18:00,167.205,0.025,0.082,5.147,OFF
23-05-04 00:33:00,173.756,0.025,0.091,5.147,OFF
23-05-04 00:48:00,198.427,0.025,0.041,5.147,OFF
23-05-04 01:03:00,178.661,0.025,0.087,5.147,OFF
23-05-04 01:18:00,200.907,0.025,0.097,5.147,OFF
23-05-04 01:33:00,207.505,0.025,0.013,5.147,OFF
23-05-04 01:48:00,195.511,0.025,0.06,5.147,OFF
23-05-04 02:03:00,211.417,0.025,0.094,5.147,OFF
23-05-04 09:54:47,194.478,5.631,1094.209,5.149,ON
23-05-04 09:58:14,202.737,0.025,0.184,5.202,OFF
23-05-04 10:01:42,192.816,5.563,1071.631,5.204,ON
23-05-04 10:02:08,216.314,0.025,0.047,5.21,OFF
23-05-04 10:09:22,213.782,0.025,0.083,5.21,OFF
23-05-04 10:24:22,201.649,0.025,0.058,5.21,OFF
23-05-04 10:39:22,209.576,0.025,0.114,5.21,OFF
23-05-04 10:54:22,212.953,0.025,0.024,5.21,OFF
23-05-04 11:05:39,181.578,5.269,955.793,5.211,ON
23-05-04 11:07:02,198.055,0.025,0.12,5.232,OFF
23-05-04 11:09:22,187.129,0.025,0.057,5.232,OFF
23-05-04 11:09:30,170.68,4.951,844.345,5.233,ON
23-05-04 11:19:44,179.754,0.025,0.036,5.38,OFF
23-05-04 11:24:22,194.809,0.025,0.015,5.38,OFF
