TIME,VOLTAGE,CURRENT,WATT,KWH,DEVICE STATUS
23-04-09 21:11:20,234.412,6.484,1520.985,1.248,ON
23-04-09 21:15:21,244.619,0.025,0.08,1.345,OFF
23-04-09 23:21:56,233.099,6.445,1503.138,1.348,ON
23-04-09 23:24:49,242.37,0.025,0.331,1.415,OFF
23-04-09 23:36:49,239.775,0.025,0.144,1.415,OFF
23-04-09 23:51:49,241.534,0.025,0.02,1.415,OFF
23-04-10 00:06:49,245.986,0.025,0.118,1.415,OFF
23-04-10 00:21:49,246.711,0.025,0.166,1.416,OFF
23-04-10 15:56:20,233.997,6.456,1511.74,1.418,ON
23-04-12 15:54:47,234.18,6.479,1517.904,1.473,ON
23-04-05 12:09:34,235.189,6.525,1535.512,0.153,ON
23-04-05 12:12:41,238.506,0.025,0.064,0.228,OFF
23-04-05 12:24:19,229.08,0.025,0.093,0.228,OFF
23-04-26 12:57:45,236.277,6.541,1546.428,4.078,ON
22-10-06 15:57:28,242.393,0.039,5.259,0.001,ON
22-10-06 15:59:56,242.193,0.025,1.111,0.011,OFF
22-10-06 17:58:33,245.765,0.025,0.064,0.011,OFF
22-10-06 18:13:33,248.791,0.025,0.008,0.011,OFF
22-10-06 18:28:33,247.408,0.025,0.017,0.011,OFF
22-10-06 18:43:33,248.946,0.025,0.14,0.011,OFF
22-10-06 18:58:33,249.318,0.025,0.021,0.011,OFF
22-10-06 19:13:33,248.355,0.025,0.136,0.011,OFF
22-10-06 19:28:33,248.785,0.025,0.146,0.011,OFF
22-10-06 19:43:33,251.017,0.025,0.048,0.011,OFF
22-10-06 19:58:33,253.707,0.025,0.093,0.011,OFF
22-10-06 20:13:33,246.117,0.025,0.164,0.011,OFF
22-10-06 20:28:33,246.657,0.025,0.055,0.011,OFF
22-10-06 20:43:33,245.832,0.025,0.191,0.011,OFF
22-10-06 20:58:33,247.589,0.025,0.218,0.012,OFF
22-10-06 21:13:33,246.979,0.025,0.065,0.012,OFF
22-10-06 21:28:33,248.545,0.025,0.31,0.012,OFF
22-10-06 21:43:33,249.165,0.025,0.097,0.012,OFF
22-10-06 21:58:33,249.434,0.025,0.081,0.012,OFF
22-10-06 22:13:33,250.163,0.025,0.113,0.012,OFF
22-10-06 22:28:33,247.17,0.025,0.181,0.012,OFF
22-10-06 22:43:33,248.1,0.025,0.096,0.012,OFF
22-10-06 22:58:33,249.787,0.025,0.105,0.012,OFF
22-10-06 23:13:33,250.441,0.025,0.242,0.012,OFF
22-10-06 23:28:33,249.19,0.025,0.193,0.012,OFF
22-10-06 23:43:33,250.509,0.025,0.26,0.012,OFF
22-10-06 23:58:33,252.397,0.025,0.064,0.012,OFF
23-05-03 00:07:17,220.419,0.025,0.163,4.233,OFF
23-05-03 00:22:17,223.707,0.025,0.166,4.233,OFF
23-05-03 00:37:17,225.045,0.025,0.069,4.233,OFF
23-05-03 00:52:17,224.805,0.025,0.04,4.233,OFF
23-05-03 01:07:17,224.369,0.025,0.09,4.233,OFF
23-05-03 01:22:17,225.169,0.025,0.015,4.233,OFF
23-05-03 01:37:17,226.058,0.025,0.208,4.233,OFF
23-05-03 01:52:17,225.165,0.025,0.218,4.234,OFF
23-05-03 02:07:17,229.7,0.025,0.069,4.234,OFF
23-05-03 02:22:17,234.312,0.025,0.134,4.234,OFF
23-05-03 02:37:17,233.829,0.025,0.124,4.234,OFF
23-05-03 02:52:17,233.018,0.025,0.143,4.234,OFF
23-05-03 03:07:17,232.552,0.025,0.022,4.234,OFF
23-05-03 03:22:17,233.585,0.025,0.085,4.234,OFF
23-05-03 03:37:17,236.333,0.025,0.008,4.234,OFF
23-05-03 03:52:17,236.265,0.025,0.097,4.234,OFF
23-05-03 04:07:17,236.227,0.025,0.026,4.234,OFF
23-05-03 04:22:17,236.649,0.025,0.222,4.234,OFF
