TIME,VOLTAGE,CURRENT,WATT,KWH,DEVICE STATUS
23-04-24 11:04:57,232.127,6.924,1611.764,0.243,ON
23-04-24 11:08:44,236.739,0.025,0.169,0.338,OFF
23-04-24 11:09:03,227.38,6.557,1495.194,0.34,ON
23-04-24 11:11:46,227.798,6.546,1495.33,0.407,ON
23-04-24 11:16:53,240.443,0.025,0.074,0.533,OFF
23-04-24 18:21:27,227.868,6.785,1550.679,0.536,ON
23-04-24 18:27:02,238.785,0.025,0.191,0.675,OFF
23-04-27 17:21:45,225.185,6.738,1524.196,0.678,ON
23-04-27 17:34:21,226.397,6.526,1481.413,0.992,ON
23-04-27 17:35:42,235.68,0.025,0.194,1.023,OFF
22-10-04 11:35:57,228.993,6.117,1401.548,0.006,ON
22-10-04 11:41:24,233.668,0.025,1.253,0.053,OFF
22-10-04 15:55:03,229.428,0.025,0.099,0.053,OFF
22-10-04 16:10:03,229.279,0.025,0.117,0.053,OFF
22-10-04 16:25:03,229.642,0.025,0.274,0.053,OFF
22-10-04 16:40:03,229.702,0.025,0.144,0.053,OFF
22-10-04 16:55:03,229.799,0.025,0.146,0.053,OFF
22-10-04 17:10:03,229.373,0.025,0.051,0.053,OFF
22-10-04 17:25:03,229.852,0.025,0.035,0.053,OFF
22-10-04 17:40:03,229.651,0.025,0.072,0.053,OFF
22-10-04 17:55:03,229.605,0.025,0.311,0.053,OFF
22-10-04 18:10:03,229.215,0.025,0.075,0.053,OFF
22-10-04 18:25:03,229.98,0.025,0.032,0.053,OFF
22-10-04 18:40:03,229.64,0.025,0.094,0.053,OFF
22-10-04 18:55:03,230.037,0.025,0.057,0.053,OFF
22-10-04 19:10:03,230.094,0.025,0.256,0.053,OFF
22-10-04 19:25:03,230.087,0.025,0.121,0.053,OFF
22-10-04 19:40:03,229.596,0.025,0.171,0.053,OFF
22-10-04 19:55:03,230.185,0.025,0.192,0.053,OFF
22-10-04 20:10:03,229.864,0.025,0.056,0.053,OFF
22-10-04 20:25:03,229.81,0.025,0.144,0.053,OFF
22-10-04 20:40:03,229.721,0.025,0.149,0.053,OFF
22-10-04 20:55:03,229.81,0.025,0.199,0.053,OFF
22-10-04 21:10:03,229.379,0.025,0.075,0.053,OFF
22-10-04 21:25:03,229.998,0.025,0.027,0.053,OFF
22-10-04 21:40:03,229.916,0.025,0.058,0.053,OFF
22-10-04 21:55:03,230.279,0.025,0.148,0.053,OFF
22-10-04 22:10:03,229.77,0.025,0.098,0.053,OFF
22-10-04 22:25:03,229.629,0.025,0.064,0.053,OFF
22-10-04 22:40:03,230.222,0.025,0.291,0.053,OFF
22-10-04 22:55:03,230.096,0.025,0.08,0.053,OFF
22-10-04 23:10:03,230.176,0.025,0.044,0.053,OFF
22-10-04 23:25:03,230.097,0.025,0.065,0.054,OFF
22-10-04 23:40:03,229.798,0.025,0.022,0.054,OFF
22-10-04 23:55:03,230.079,0.025,0.071,0.054,OFF
23-05-03 11:04:13,229.412,6.838,1572.396,1.026,ON
23-05-03 11:04:22,238.38,0.025,0.121,1.027,OFF
23-05-03 11:04:32,229.625,6.807,1567.351,1.03,ON
23-05-03 11:15:49,238.627,0.025,0.263,1.313,OFF
23-05-03 11:16:28,229.897,6.658,1534.506,1.315,ON
23-05-03 11:18:54,229.263,6.596,1516.773,1.376,ON
23-05-03 11:24:56,239.425,0.025,0.084,1.528,OFF
22-10-05 00:10:03,229.914,0.025,0.289,0.054,OFF
22-10-05 00:25:03,229.643,0.025,0.024,0.054,OFF
22-10-05 00:40:03,229.538,0.025,0.143,0.054,OFF
22-10-05 00:55:03,230.057,0.025,0.024,0.054,OFF
22-10-05 01:10:03,230.22,0.025,0.006,0.054,OFF
22-10-05 01:25:03,230.299,0.025,0.156,0.054,OFF
22-10-05 01:40:03,230.163,0.025,0.177,0.054,OFF
22-10-05 01:55:03,230.18,0.025,0.041,0.054,OFF
22-10-05 02:10:03,230.44,0.025,0.134,0.054,OFF
22-10-05 02:25:03,230.267,0.025,0.154,0.054,OFF
22-10-05 02:40:03,230.247,0.025,0.051,0.054,OFF
22-10-05 02:55:03,229.839,0.025,0.081,0.054,OFF
22-10-05 03:10:03,230.242,0.025,0.159,0.054,OFF
22-10-05 03:25:03,229.885,0.025,0.149,0.054,OFF
22-10-05 03:40:03,230.122,0.025,0.006,0.054,OFF
22-10-05 03:55:03,229.612,0.025,0.025,0.054,OFF
22-10-05 04:10:03,230.064,0.025,0.022,0.054,OFF
22-10-05 04:25:03,229.981,0.025,0.156,0.054,OFF
22-10-05 04:40:03,230.116,0.025,0.007,0.054,OFF
22-10-05 04:55:03,230.015,0.025,0.04,0.054,OFF
22-10-05 05:10:03,229.709,0.025,0.013,0.054,OFF
22-10-05 05:25:03,229.837,0.025,0.214,0.054,OFF
22-10-05 05:40:03,229.702,0.025,0.019,0.054,OFF
22-10-05 05:55:03,229.698,0.025,0.162,0.054,OFF
22-10-05 06:10:03,229.761,0.025,0.083,0.054,OFF
22-10-05 06:25:03,230.241,0.025,0.05,0.054,OFF
22-10-05 06:40:03,229.585,0.025,0.2,0.054,OFF
22-10-05 06:55:03,230.1,0.025,0.145,0.054,OFF
22-10-05 07:10:03,229.692,0.025,0.015,0.054,OFF
22-10-05 07:25:03,229.316,0.025,0.243,0.054,OFF
22-10-05 07:40:03,230.219,0.025,0.328,0.055,OFF
22-10-05 07:55:03,230.146,0.025,0.091,0.055,OFF
22-10-05 08:10:03,230.449,0.025,0.126,0.055,OFF
22-10-05 08:25:03,229.606,0.025,0.065,0.055,OFF
22-10-05 08:40:03,229.699,0.025,0.118,0.055,OFF
22-10-05 08:55:03,229.826,0.025,0.113,0.055,OFF
22-10-05 09:10:03,229.652,0.025,0.024,0.055,OFF
22-10-05 09:25:03,230.114,0.025,0.162,0.055,OFF
22-10-05 09:40:03,229.536,0.025,0.037,0.055,OFF
22-10-05 09:55:03,229.755,0.025,0.113,0.055,OFF
22-10-05 10:10:03,230.012,0.025,0.188,0.055,OFF
22-10-05 10:25:03,230.167,0.025,0.038,0.055,OFF
22-10-05 10:40:03,229.586,0.025,0.249,0.055,OFF
22-10-05 10:55:03,230.426,0.025,0.152,0.055,OFF
22-10-05 11:10:03,230.413,0.025,0.021,0.055,OFF
