TIME,VOLTAGE,CURRENT,WATT,KWH,DEVICE STATUS
23-06-11 22:45:34,224.73,0.025,0.021,4.872,OFF
23-06-11 23:00:34,226.477,0.025,0.033,4.872,OFF
23-06-11 23:15:34,226.002,0.025,0.159,4.872,OFF
23-06-11 23:30:34,219.925,0.025,0.065,4.872,OFF
23-06-11 23:45:34,222.575,0.025,0.165,4.872,OFF
23-06-14 00:27:46,225.766,0.028,3.135,5.046,OFF
23-06-14 00:42:46,230.721,0.028,2.864,5.047,OFF
23-06-14 00:57:46,230.742,0.027,2.821,5.048,OFF
23-06-14 01:12:46,236.516,0.026,2.917,5.048,OFF
23-06-14 01:27:46,232.286,0.027,2.852,5.049,OFF
23-06-14 01:42:46,239.787,0.027,3.173,5.05,OFF
23-06-14 01:57:46,238.346,0.027,3.145,5.05,OFF
23-06-14 02:12:46,236.978,0.027,2.585,5.051,OFF
23-06-14 02:27:46,240.276,0.027,2.729,5.052,OFF
23-06-14 02:42:46,240.114,0.027,2.983,5.053,OFF
23-06-14 02:57:46,242.814,0.026,2.976,5.053,OFF
23-06-14 03:12:46,243.433,0.026,3.063,5.054,OFF
23-06-14 03:27:46,242.859,0.026,3.025,5.055,OFF
23-06-14 03:42:46,240.968,0.026,3.025,5.056,OFF
23-06-14 03:57:46,242.177,0.027,2.77,5.056,OFF
23-06-14 04:12:46,245.148,0.027,3.077,5.057,OFF
23-06-14 04:27:46,244.913,0.027,3.171,5.058,OFF
23-06-14 04:42:46,244.639,0.027,3.328,5.059,OFF
23-06-14 04:44:34,244.127,0.031,0.76,5.059,ON
23-06-14 04:44:40,244.243,0.025,0.09,5.059,OFF
23-06-14 04:57:46,244.086,0.026,2.947,5.059,OFF
23-06-14 05:12:46,245.226,0.027,2.979,5.06,OFF
23-06-14 05:27:46,245.666,0.027,3.241,5.061,OFF
23-06-14 05:42:46,243.02,0.027,2.951,5.062,OFF
23-06-14 05:57:46,242.52,0.027,2.997,5.062,OFF
23-06-14 06:12:46,242.469,0.027,3.088,5.063,OFF
23-06-14 06:27:46,241.59,0.027,3.313,5.064,OFF
23-06-14 06:42:46,245.672,0.027,2.996,5.065,OFF
23-06-14 06:57:46,246.33,0.027,3.159,5.065,OFF
23-06-14 07:12:46,244.461,0.027,2.941,5.066,OFF
23-06-14 07:27:46,243.476,0.027,2.914,5.067,OFF
23-06-14 07:42:46,245.426,0.028,3.029,5.068,OFF
23-06-14 07:57:46,241.617,0.028,3.159,5.068,OFF
23-06-14 08:12:46,239.334,0.027,3.161,5.069,OFF
23-06-14 08:27:46,237.23,0.027,2.931,5.07,OFF
23-06-14 08:42:46,240.681,0.028,3.261,5.071,OFF
23-06-14 08:57:46,244.174,0.025,0.247,5.071,OFF
23-06-14 09:12:46,240.831,0.025,0.33,5.071,OFF
23-06-14 09:27:46,237.095,0.025,0.354,5.072,OFF
23-06-14 09:42:46,242.943,0.027,2.992,5.072,OFF
23-06-14 09:57:46,238.668,0.028,3.211,5.073,OFF
23-06-14 10:12:46,239.27,0.028,3.052,5.074,OFF
23-06-14 10:27:46,241.369,0.025,0.126,5.074,OFF
23-06-14 10:42:46,241.77,0.025,0.307,5.074,OFF
23-06-14 10:57:46,238.775,0.025,0.027,5.074,OFF
23-06-14 11:12:46,237.129,0.025,0.03,5.075,OFF
23-06-14 11:27:46,234.039,0.025,0.045,5.075,OFF
23-06-14 11:42:46,237.286,0.025,0.081,5.075,OFF
23-06-14 11:57:46,232.555,0.025,0.209,5.075,OFF
23-06-14 12:12:46,235.852,0.027,3.191,5.075,OFF
23-06-14 12:38:29,233.801,0.028,3.064,5.076,OFF
23-06-14 12:53:29,232.927,0.028,2.949,5.077,OFF
23-06-14 13:08:29,231.61,0.029,2.97,5.077,OFF
23-06-14 13:23:29,235.108,0.029,3.092,5.078,OFF
23-06-14 13:38:29,235.757,0.028,3.103,5.079,OFF
23-06-14 13:53:29,232.098,0.025,0.042,5.079,OFF
23-06-14 14:08:29,233.505,0.025,0.052,5.079,OFF
23-06-14 14:23:29,231.141,0.025,0.189,5.079,OFF
23-06-14 14:38:29,235.445,0.025,0.174,5.079,OFF
23-06-14 14:53:29,230.392,0.025,0.238,5.079,OFF
23-06-14 15:08:29,230.904,0.025,0.239,5.079,OFF
23-06-14 15:23:29,236.824,0.025,0.156,5.079,OFF
23-06-14 15:38:29,237.089,0.025,0.086,5.079,OFF
23-06-14 15:53:29,233.556,0.025,0.165,5.079,OFF
23-06-14 16:08:29,223.249,0.025,0.189,5.079,OFF
23-06-14 16:23:29,230.942,0.025,0.123,5.079,OFF
23-06-14 16:38:29,224.796,0.025,0.144,5.079,OFF
23-06-14 16:53:29,233.989,0.025,0.024,5.08,OFF
23-06-14 17:08:29,232.608,0.025,0.201,5.08,OFF
23-06-14 17:23:29,228.366,0.025,0.071,5.08,OFF
23-06-14 17:38:29,228.461,0.025,0.116,5.08,OFF
23-06-14 17:53:29,229.489,0.025,0.215,5.08,OFF
23-06-14 18:08:29,232.399,0.025,0.163,5.08,OFF
23-06-14 18:23:29,231.897,0.025,0.2,5.08,OFF
23-06-14 18:38:29,231.826,0.025,0.058,5.08,OFF
23-06-14 18:53:29,233.521,0.025,0.06,5.08,OFF
23-06-14 19:08:29,232.252,0.025,0.03,5.08,OFF
23-06-14 19:23:29,231.869,0.025,0.15,5.08,OFF
23-06-14 19:38:29,236.366,0.025,0.016,5.08,OFF
23-06-14 19:53:29,235.268,0.025,0.011,5.08,OFF
23-06-14 20:08:29,238.275,0.025,0.327,5.08,OFF
23-06-14 20:23:29,233.549,0.025,0.193,5.08,OFF
23-06-14 20:38:29,237.785,0.025,0.026,5.08,OFF
23-06-14 20:53:30,237.917,0.025,0.141,5.08,OFF
23-06-14 21:08:30,238.642,0.025,0.3,5.08,OFF
23-06-14 21:23:30,236.853,0.025,0.191,5.08,OFF
23-06-14 21:38:30,231.501,0.025,0.024,5.08,OFF
23-06-14 21:53:30,223.956,0.025,0.149,5.08,OFF
23-06-14 22:08:30,227.206,0.025,0.261,5.08,OFF
23-06-14 22:23:30,230.714,0.025,0.137,5.08,OFF
23-06-14 22:38:30,231.606,0.025,0.115,5.08,OFF
23-06-14 22:53:30,233.544,0.025,0.029,5.08,OFF
23-06-14 23:08:30,222.706,0.025,0.265,5.08,OFF
23-06-14 23:23:30,224.585,0.025,0.068,5.08,OFF
23-06-14 23:38:30,230.73,0.025,0.273,5.08,OFF
23-06-14 23:53:30,225.572,0.025,0.152,5.08,OFF
23-05-23 00:02:11,222.089,0.025,0.012,2.75,OFF
23-05-23 00:17:11,230.34,0.025,0.005,2.75,OFF
23-05-23 00:32:11,225.197,0.025,0.017,2.75,OFF
23-05-23 00:47:11,221.551,0.025,0.26,2.75,OFF
23-05-23 01:02:11,226.292,0.025,0.157,2.75,OFF
23-05-23 01:10:52,207.457,6.017,1256.551,2.753,ON
23-05-23 01:11:06,228.002,0.025,0.21,2.755,OFF
23-05-23 01:11:13,207.707,5.99,1252.408,2.757,ON
23-05-23 01:14:17,226.362,0.025,0.014,2.818,OFF
23-05-23 01:17:11,229.109,0.025,0.264,2.818,OFF
23-05-23 01:22:24,210.223,6.075,1285.515,2.82,ON
23-05-23 01:23:05,230.844,0.025,0.054,2.832,OFF
23-05-23 01:32:11,229.716,0.025,0.214,2.832,OFF
23-06-02 01:07:38,228.244,0.025,0.267,3.89,OFF
23-06-02 01:22:38,232.65,0.025,0.107,3.89,OFF
23-06-02 01:37:38,237.191,0.025,0.067,3.89,OFF
23-06-02 01:47:07,215.839,6.238,1355.235,3.892,ON
23-06-02 01:51:35,239.419,0.025,0.373,3.991,OFF
23-06-02 01:52:38,239.691,0.025,0.121,3.991,OFF
23-06-02 02:07:38,239.302,0.025,0.051,3.991,OFF
23-06-02 02:22:38,236.514,0.025,0.127,3.991,OFF
23-06-02 02:37:38,236.574,0.028,3.095,3.991,OFF
23-06-02 02:52:38,241.784,0.028,2.973,3.992,OFF
23-06-02 03:07:38,243.652,0.028,2.898,3.993,OFF
23-06-02 03:22:38,242.924,0.028,3.168,3.994,OFF
23-06-02 03:37:38,244.297,0.028,3.192,3.994,OFF
23-06-02 03:52:38,242.324,0.028,2.88,3.995,OFF
23-06-02 04:07:38,244.728,0.028,3.056,3.996,OFF
23-06-02 04:22:38,244.571,0.028,3.079,3.997,OFF
23-06-02 04:37:38,246.411,0.028,2.791,3.997,OFF
23-06-02 04:52:38,245.576,0.028,3.09,3.998,OFF
23-06-02 05:07:38,244.355,0.028,3.188,3.999,OFF
23-06-02 05:22:38,244.011,0.028,2.962,4.0,OFF
23-06-02 05:37:38,243.352,0.028,3.211,4.0,OFF
23-06-02 05:52:38,243.161,0.028,3.025,4.001,OFF
23-06-02 06:07:38,243.365,0.028,3.006,4.002,OFF
23-06-02 06:22:38,243.737,0.028,3.102,4.003,OFF
23-06-02 06:37:38,241.961,0.028,2.906,4.003,OFF
23-06-02 06:52:38,243.65,0.028,3.083,4.004,OFF
23-06-02 07:07:38,243.077,0.028,3.145,4.005,OFF
23-06-02 07:22:38,243.676,0.028,2.952,4.006,OFF
23-06-02 07:37:38,242.16,0.028,3.316,4.006,OFF
23-06-02 07:52:38,246.91,0.028,3.044,4.007,OFF
23-06-02 08:07:38,243.319,0.028,3.238,4.008,OFF
23-06-02 08:22:38,244.026,0.028,2.897,4.009,OFF
23-06-02 08:37:38,242.985,0.028,2.898,4.009,OFF
23-06-02 08:52:38,243.577,0.028,3.094,4.01,OFF
23-06-02 09:07:38,235.896,0.028,2.775,4.011,OFF
23-06-02 09:22:38,236.969,0.025,0.022,4.011,OFF
23-06-02 09:37:38,237.33,0.025,0.233,4.011,OFF
23-06-02 09:52:38,240.819,0.025,0.05,4.011,OFF
23-06-02 10:07:38,239.121,0.025,0.152,4.011,OFF
23-06-02 10:22:38,234.843,0.025,0.187,4.011,OFF
23-06-02 10:37:38,229.221,0.025,0.025,4.011,OFF
23-06-02 10:52:38,233.565,0.025,0.084,4.011,OFF
23-06-02 11:03:40,216.203,6.259,1362.206,4.013,ON
23-06-02 11:07:38,215.388,6.149,1333.466,4.101,ON
23-06-02 11:09:02,236.201,0.025,0.093,4.13,OFF
23-06-02 11:10:57,214.77,6.211,1342.873,4.133,ON
23-06-02 11:13:32,235.963,0.025,0.053,4.187,OFF
23-06-02 11:22:38,234.643,0.025,0.147,4.187,OFF
23-06-02 11:31:43,211.266,6.113,1301.462,4.189,ON
23-06-02 11:32:36,235.231,0.025,0.023,4.207,OFF
23-06-02 11:37:38,236.307,0.025,0.07,4.207,OFF
23-06-02 11:52:38,234.17,0.025,0.43,4.207,OFF
23-05-09 11:31:50,225.02,6.489,1470.042,1.095,ON
23-05-09 11:37:49,232.913,0.025,0.038,1.238,OFF
23-05-09 11:41:09,221.258,6.389,1423.102,1.242,ON
23-05-09 15:41:55,224.553,6.487,1466.423,1.377,ON
23-05-09 15:47:53,230.682,0.025,0.208,1.516,OFF
23-05-09 15:51:14,223.036,6.395,1398.216,1.519,ON
23-05-09 15:51:54,231.871,0.025,0.276,1.531,OFF
23-05-09 15:52:01,223.373,6.391,1436.953,1.533,ON
23-05-09 15:56:33,232.977,0.025,0.128,1.638,OFF
23-05-09 16:03:39,224.766,6.525,1476.437,1.64,ON
23-05-09 16:06:04,222.818,6.362,1426.996,1.697,ON
23-05-09 16:06:29,231.364,0.025,0.103,1.705,OFF
23-06-05 00:59:00,229.093,0.025,0.07,4.378,OFF
23-06-05 01:14:00,232.214,0.025,0.188,4.378,OFF
23-06-05 01:29:00,231.899,0.025,0.229,4.378,OFF
23-06-05 01:44:00,238.036,0.025,0.166,4.378,OFF
23-06-05 01:59:00,236.282,0.025,0.107,4.378,OFF
23-06-05 02:14:00,236.892,0.028,3.112,4.378,OFF
23-06-05 02:29:00,239.349,0.028,2.898,4.379,OFF
23-06-05 02:44:00,237.188,0.028,2.99,4.38,OFF
23-06-05 02:59:00,243.373,0.028,3.13,4.381,OFF
23-06-05 03:14:00,243.425,0.028,3.213,4.381,OFF
23-06-05 03:29:00,244.439,0.028,2.909,4.382,OFF
23-06-05 03:44:00,242.972,0.028,3.335,4.383,OFF
23-06-05 03:59:00,244.983,0.028,2.786,4.384,OFF
23-06-05 04:14:00,244.776,0.028,2.975,4.384,OFF
23-06-05 04:29:00,242.06,0.028,3.26,4.385,OFF
23-06-05 04:44:00,244.058,0.028,3.028,4.386,OFF
23-06-05 04:59:00,240.66,0.028,3.134,4.387,OFF
23-06-05 05:14:00,243.284,0.028,2.899,4.388,OFF
23-06-05 05:29:00,244.844,0.028,3.202,4.388,OFF
23-06-05 05:44:00,243.634,0.028,2.846,4.389,OFF
23-06-05 05:59:00,244.454,0.028,3.145,4.39,OFF
23-06-05 06:14:00,244.657,0.028,3.162,4.391,OFF
23-06-05 06:29:00,240.281,0.028,3.295,4.391,OFF
23-06-05 06:44:00,242.384,0.028,2.961,4.392,OFF
23-06-05 06:59:00,244.976,0.028,2.89,4.393,OFF
23-06-05 07:14:00,244.357,0.027,3.188,4.394,OFF
23-06-05 07:29:00,241.636,0.027,2.823,4.394,OFF
23-06-05 07:44:00,241.831,0.027,3.24,4.395,OFF
23-06-05 07:59:00,243.011,0.027,3.219,4.396,OFF
23-06-05 08:14:00,240.984,0.027,3.282,4.397,OFF
23-06-05 08:29:00,244.34,0.025,0.198,4.397,OFF
23-06-05 08:44:00,241.752,0.025,0.031,4.397,OFF
23-06-05 08:59:00,236.909,0.025,0.065,4.397,OFF
23-06-05 09:02:59,218.046,6.316,1386.296,4.4,ON
23-06-05 09:09:57,237.349,0.025,0.11,4.559,OFF
23-06-05 09:14:00,238.257,0.026,2.896,4.559,OFF
23-06-05 09:29:00,241.068,0.027,3.134,4.56,OFF
23-06-15 00:08:30,233.109,0.025,0.041,5.081,OFF
23-06-15 00:23:30,219.168,0.025,0.223,5.081,OFF
23-06-15 00:38:30,228.21,0.028,2.784,5.081,OFF
23-06-15 00:53:30,231.004,0.027,3.214,5.081,OFF
23-06-15 01:08:30,230.583,0.028,2.932,5.082,OFF
23-06-15 01:23:30,233.059,0.028,2.917,5.083,OFF
23-06-15 01:38:30,233.114,0.028,3.186,5.083,OFF
23-06-15 01:53:30,235.805,0.028,2.874,5.084,OFF
23-06-15 02:08:30,241.59,0.028,2.872,5.085,OFF
23-06-15 02:23:30,237.376,0.027,3.024,5.086,OFF
23-06-15 02:38:30,241.694,0.028,2.836,5.086,OFF
23-06-15 02:53:30,242.244,0.028,3.252,5.087,OFF
23-06-15 03:08:30,243.435,0.028,2.96,5.088,OFF
23-06-15 03:23:30,246.863,0.028,3.212,5.089,OFF
23-06-15 03:38:30,245.6,0.028,3.074,5.089,OFF
23-06-15 03:53:30,246.037,0.027,3.143,5.09,OFF
23-06-15 04:08:30,249.226,0.027,2.87,5.091,OFF
23-06-15 04:23:30,243.871,0.027,2.826,5.092,OFF
23-06-15 04:38:30,243.867,0.027,3.066,5.092,OFF
23-06-15 04:53:30,243.705,0.027,2.87,5.093,OFF
23-06-15 05:08:30,244.945,0.027,2.797,5.094,OFF
23-06-15 05:23:30,244.259,0.027,3.344,5.095,OFF
23-06-15 05:38:30,245.463,0.027,3.074,5.095,OFF
23-06-15 05:53:30,245.721,0.027,3.252,5.096,OFF
23-06-15 06:08:30,245.88,0.027,3.327,5.097,OFF
23-06-15 06:23:30,247.291,0.027,3.288,5.098,OFF
23-06-15 06:38:30,242.263,0.027,3.014,5.098,OFF
23-06-15 06:53:30,244.937,0.027,2.881,5.099,OFF
23-06-15 07:08:30,244.91,0.027,3.179,5.1,OFF
23-06-15 07:23:30,246.35,0.027,3.102,5.101,OFF
23-06-15 07:38:30,244.776,0.027,2.953,5.101,OFF
23-06-15 07:53:30,240.114,0.027,3.186,5.102,OFF
23-06-15 08:08:30,239.835,0.027,3.049,5.103,OFF
23-06-15 08:23:30,237.556,0.027,2.937,5.104,OFF
23-06-15 08:38:30,243.054,0.025,0.162,5.104,OFF
23-06-15 08:41:47,219.872,6.392,1414.62,5.106,ON
23-06-15 08:41:55,241.545,0.025,0.252,5.107,OFF
23-06-15 08:42:27,218.547,6.307,1387.485,5.109,ON
23-06-15 08:48:12,238.228,0.025,0.16,5.238,OFF
23-06-15 08:53:30,241.804,0.026,3.206,5.238,OFF
23-06-06 00:57:45,227.917,0.025,0.077,4.56,OFF
23-06-06 01:12:45,227.79,0.025,0.035,4.56,OFF
23-06-06 01:27:45,230.435,0.025,0.275,4.56,OFF
23-06-06 01:42:45,233.44,0.025,0.054,4.56,OFF
23-06-06 01:57:45,235.627,0.028,3.091,4.561,OFF
23-06-06 02:12:45,236.707,0.025,0.013,4.561,OFF
23-06-06 02:27:45,237.28,0.027,3.079,4.562,OFF
23-06-06 02:42:45,240.391,0.028,2.939,4.562,OFF
23-06-06 02:57:45,242.558,0.028,3.077,4.563,OFF
23-06-06 03:12:45,241.721,0.028,3.103,4.564,OFF
23-06-06 03:27:45,242.481,0.028,3.015,4.565,OFF
23-06-06 03:42:45,240.63,0.028,3.123,4.565,OFF
23-06-06 03:57:45,243.387,0.028,2.943,4.566,OFF
23-06-06 04:12:45,243.128,0.028,2.838,4.567,OFF
23-06-06 04:27:45,243.931,0.028,2.79,4.568,OFF
23-06-06 04:42:45,243.222,0.028,2.888,4.568,OFF
23-06-06 04:57:45,245.728,0.028,2.922,4.569,OFF
23-06-06 05:12:45,244.079,0.028,2.958,4.57,OFF
23-06-06 05:27:45,245.434,0.028,3.197,4.571,OFF
23-06-06 05:42:45,245.609,0.028,3.056,4.571,OFF
23-06-06 05:57:45,246.464,0.028,3.309,4.572,OFF
23-06-06 06:12:46,245.841,0.028,2.97,4.573,OFF
23-06-06 06:27:46,245.895,0.027,2.68,4.574,OFF
23-06-06 06:42:46,244.71,0.027,2.676,4.574,OFF
23-06-06 06:57:46,245.605,0.025,1.996,4.575,OFF
23-06-06 07:12:46,245.163,0.025,2.039,4.576,OFF
23-06-06 07:27:46,246.634,0.025,1.416,4.576,OFF
23-06-06 07:42:46,243.4,0.025,0.242,4.576,OFF
23-06-06 07:57:46,243.884,0.025,0.25,4.576,OFF
23-06-06 08:12:46,243.586,0.025,0.272,4.576,OFF
23-06-01 01:26:40,230.442,0.025,0.023,3.722,OFF
23-06-01 01:41:40,240.497,0.025,0.12,3.722,OFF
23-06-01 01:56:40,239.576,0.025,0.254,3.723,OFF
23-06-01 02:11:40,238.353,0.027,2.987,3.723,OFF
23-06-01 02:26:40,238.347,0.028,3.111,3.724,OFF
23-06-01 02:41:40,240.389,0.028,3.05,3.725,OFF
23-06-01 02:56:40,236.616,0.028,3.362,3.725,OFF
23-06-01 03:11:40,240.214,0.028,2.859,3.726,OFF
23-06-01 03:26:40,238.776,0.028,3.346,3.727,OFF
23-06-01 03:41:40,241.775,0.028,2.758,3.728,OFF
23-06-01 03:56:40,241.171,0.028,2.886,3.729,OFF
23-06-01 04:11:40,243.706,0.028,3.177,3.729,OFF
23-06-01 04:26:40,243.749,0.028,3.097,3.73,OFF
23-06-01 04:41:40,243.367,0.028,2.733,3.731,OFF
23-06-01 04:56:40,243.027,0.028,2.958,3.732,OFF
23-06-01 05:11:40,243.294,0.028,2.804,3.732,OFF
23-06-01 05:26:40,245.03,0.028,3.147,3.733,OFF
23-06-01 05:41:40,244.26,0.028,2.95,3.734,OFF
23-06-01 05:56:40,244.187,0.028,2.863,3.735,OFF
23-06-01 06:11:40,245.532,0.028,2.944,3.735,OFF
23-06-01 06:26:40,244.675,0.028,3.025,3.736,OFF
23-06-01 06:41:40,244.755,0.028,3.114,3.737,OFF
23-06-01 06:56:40,244.392,0.028,3.227,3.738,OFF
23-06-01 07:11:40,245.831,0.028,3.07,3.738,OFF
23-06-01 07:26:40,245.202,0.028,2.99,3.739,OFF
23-06-01 07:41:40,242.211,0.028,3.124,3.74,OFF
23-06-01 07:56:40,242.861,0.027,2.825,3.741,OFF
23-06-01 08:11:40,240.925,0.025,1.956,3.741,OFF
23-06-01 08:26:40,240.696,0.025,0.188,3.742,OFF
23-06-01 08:41:40,240.127,0.025,0.053,3.742,OFF
23-06-01 08:56:40,236.185,0.025,0.061,3.742,OFF
23-06-01 09:11:40,238.513,0.025,0.061,3.742,OFF
23-06-01 09:14:43,216.069,6.264,1362.458,3.744,ON
23-06-01 09:21:16,239.917,0.025,0.162,3.89,OFF
23-06-01 09:26:40,238.726,0.025,0.037,3.89,OFF
23-06-01 09:41:40,238.262,0.025,0.126,3.89,OFF
23-06-18 01:30:45,208.077,6.031,1263.239,5.477,ON
23-06-18 01:32:45,230.574,0.025,0.028,5.516,OFF
23-06-18 01:37:23,235.789,0.025,0.064,5.516,OFF
23-06-18 01:37:45,214.572,6.192,1337.371,5.518,ON
23-06-18 01:38:44,236.217,0.025,0.046,5.538,OFF
23-06-18 01:39:00,214.317,6.156,1328.26,5.54,ON
23-06-18 01:39:06,235.493,0.025,0.124,5.54,OFF
23-06-18 01:40:17,214.475,6.182,1334.628,5.542,ON
23-06-18 01:40:31,236.008,0.025,0.067,5.545,OFF
23-06-18 01:52:23,236.005,0.025,0.064,5.545,OFF
23-06-18 02:07:23,233.895,0.025,0.119,5.545,OFF
23-06-18 02:22:23,235.938,0.027,2.957,5.546,OFF
23-06-18 02:37:23,241.542,0.028,2.926,5.546,OFF
23-06-18 02:52:23,241.761,0.028,3.028,5.547,OFF
23-06-18 03:07:23,243.776,0.028,3.102,5.548,OFF
23-06-18 03:22:23,242.705,0.028,2.939,5.549,OFF
23-06-18 03:37:23,244.691,0.028,2.875,5.549,OFF
23-06-18 03:52:23,242.189,0.028,3.029,5.55,OFF
23-06-18 04:07:23,244.196,0.028,3.071,5.551,OFF
23-06-18 04:22:23,244.228,0.028,3.03,5.552,OFF
23-06-18 04:37:23,245.39,0.028,2.871,5.552,OFF
23-06-18 04:52:23,245.524,0.028,3.009,5.553,OFF
23-06-18 05:07:23,245.164,0.028,3.067,5.554,OFF
23-06-18 05:22:23,244.746,0.028,3.364,5.555,OFF
23-06-18 05:37:23,245.035,0.028,2.723,5.555,OFF
23-06-18 05:52:23,246.001,0.027,2.96,5.556,OFF
23-06-18 06:07:23,243.727,0.027,3.347,5.557,OFF
23-06-18 06:22:23,246.978,0.027,2.829,5.558,OFF
23-06-18 06:37:23,245.597,0.027,3.134,5.558,OFF
23-06-18 06:52:23,247.057,0.027,2.953,5.559,OFF
23-06-18 07:07:23,245.36,0.027,3.361,5.56,OFF
23-06-18 07:22:23,245.981,0.027,3.155,5.561,OFF
23-06-18 07:37:23,246.432,0.027,3.012,5.562,OFF
23-06-18 07:52:23,243.638,0.027,2.963,5.562,OFF
23-06-18 08:07:23,244.109,0.027,3.246,5.563,OFF
23-06-18 08:22:23,243.893,0.026,2.845,5.564,OFF
23-06-18 08:37:23,243.391,0.025,1.818,5.564,OFF
23-06-18 08:52:23,240.163,0.025,2.277,5.565,OFF
23-06-18 09:07:23,243.223,0.025,0.904,5.565,OFF
23-06-18 09:22:23,239.814,0.025,0.029,5.565,OFF
23-06-10 02:09:56,213.349,6.18,1327.278,4.764,ON
23-06-10 02:13:59,233.047,0.025,0.181,4.85,OFF
23-06-10 02:21:20,232.954,0.025,0.379,4.85,OFF
23-06-10 02:36:20,236.447,0.025,0.178,4.85,OFF
23-06-10 02:51:20,240.146,0.025,0.168,4.85,OFF
23-06-10 03:06:20,243.1,0.027,3.052,4.851,OFF
23-06-10 03:21:20,242.71,0.027,3.234,4.851,OFF
23-06-10 03:36:20,238.973,0.027,3.077,4.852,OFF
23-06-10 03:51:20,243.406,0.027,3.021,4.853,OFF
23-06-10 04:06:20,243.776,0.027,2.985,4.854,OFF
23-06-10 04:21:20,243.156,0.027,3.219,4.854,OFF
23-06-10 04:36:20,243.765,0.027,3.087,4.855,OFF
23-06-10 04:51:20,243.319,0.027,2.735,4.856,OFF
23-06-10 05:06:20,243.374,0.027,3.172,4.857,OFF
23-06-10 05:21:20,242.803,0.027,2.848,4.858,OFF
23-06-10 05:36:20,243.308,0.027,3.11,4.858,OFF
23-06-10 05:51:20,240.703,0.027,2.876,4.859,OFF
23-06-10 06:06:20,242.525,0.027,3.207,4.86,OFF
23-06-10 06:21:20,244.42,0.027,3.137,4.861,OFF
23-06-10 06:36:20,244.713,0.027,3.006,4.861,OFF
23-06-10 06:51:20,241.864,0.027,3.168,4.862,OFF
23-06-10 07:06:20,240.259,0.027,2.827,4.863,OFF
23-06-10 07:21:20,242.408,0.027,3.129,4.864,OFF
23-06-10 07:36:20,242.119,0.027,3.195,4.864,OFF
23-06-10 07:51:20,244.196,0.027,3.088,4.865,OFF
23-06-10 08:06:20,242.294,0.027,3.008,4.866,OFF
23-06-10 08:21:20,239.103,0.027,3.229,4.867,OFF
23-06-10 08:36:20,241.469,0.027,3.053,4.867,OFF
23-06-10 08:51:20,240.047,0.027,2.974,4.868,OFF
23-06-10 09:06:20,236.572,0.027,2.736,4.869,OFF
23-06-10 09:21:20,240.881,0.025,0.139,4.869,OFF
23-06-10 09:36:20,241.005,0.025,0.043,4.869,OFF
23-06-10 09:51:20,244.472,0.025,0.556,4.869,OFF
23-06-10 10:06:20,239.998,0.025,0.04,4.869,OFF
23-06-10 10:21:20,238.307,0.025,0.065,4.87,OFF
23-06-10 10:36:20,235.494,0.025,0.107,4.87,OFF
23-06-10 10:51:20,235.298,0.025,0.2,4.87,OFF
23-06-10 11:06:20,236.609,0.025,0.032,4.87,OFF
23-06-10 11:21:20,232.799,0.025,0.175,4.87,OFF
23-06-10 11:36:20,233.841,0.025,0.168,4.87,OFF
23-06-10 11:51:20,233.616,0.025,0.397,4.87,OFF
