TIME,VOLTAGE,CURRENT,WATT,KWH,DEVICE STATUS
23-04-19 08:24:51,238.022,5.237,1235.841,0.225,ON
23-04-19 08:24:54,245.32,0.025,0.067,0.226,ON
23-04-19 08:24:58,244.762,0.025,0.252,0.226,OFF
23-04-19 08:35:08,237.551,5.229,1231.473,0.228,ON
23-04-19 08:35:27,244.696,0.025,0.063,0.232,OFF
23-04-19 08:37:00,237.139,5.219,1227.048,0.234,ON
23-04-19 08:37:10,244.266,0.025,0.075,0.235,OFF
23-04-19 08:37:55,237.085,5.219,1226.721,0.237,ON
23-04-19 08:38:02,243.473,0.025,0.178,0.237,OFF
23-04-19 08:38:46,236.142,5.191,1215.262,0.239,ON
23-04-19 08:38:57,242.644,0.025,0.02,0.241,OFF
23-04-19 08:40:08,235.425,5.187,1210.767,0.243,ON
23-04-19 08:40:15,241.735,0.025,0.137,0.243,OFF
23-04-19 08:41:29,237.538,5.234,1232.648,0.245,ON
23-04-19 08:41:36,243.343,0.025,0.212,0.245,OFF
23-04-19 08:42:25,248.192,0.133,1.31,0.246,ON
23-04-19 08:42:31,248.514,0.025,0.051,0.246,OFF
23-04-19 15:57:32,216.931,6.302,1355.906,0.25,ON
23-04-19 16:02:27,224.656,0.025,0.049,0.356,OFF
23-04-19 21:43:47,215.753,6.266,1340.502,0.358,ON
23-05-07 00:11:19,213.72,0.025,0.113,9.313,OFF
23-05-07 00:12:42,207.253,6.016,1236.275,9.316,ON
23-05-07 00:15:21,220.972,0.025,0.173,9.37,OFF
23-05-07 01:51:32,227.016,6.562,1477.16,9.372,ON
23-05-07 01:59:44,230.189,0.025,0.064,9.565,OFF
22-10-08 00:14:34,254.704,0.025,0.014,0.024,OFF
22-10-08 00:29:34,254.004,0.025,0.541,0.024,OFF
22-10-08 00:44:34,254.401,0.025,0.373,0.024,OFF
22-10-08 00:59:34,253.939,0.025,0.276,0.024,OFF
22-10-08 01:14:34,254.383,0.025,0.084,0.024,OFF
22-10-08 01:29:34,256.737,0.025,0.077,0.024,OFF
22-10-08 01:44:34,256.297,0.025,0.051,0.024,OFF
22-10-08 01:59:34,257.464,0.025,0.341,0.024,OFF
22-10-08 02:14:34,256.719,0.025,0.289,0.024,OFF
22-10-08 02:29:34,257.515,0.025,0.091,0.024,OFF
22-10-08 02:44:34,256.735,0.025,0.29,0.024,OFF
22-10-08 02:59:34,256.213,0.025,0.013,0.024,OFF
22-10-08 03:14:34,258.197,0.025,0.372,0.024,OFF
22-10-08 03:29:34,259.222,0.025,0.322,0.024,OFF
22-10-08 03:44:34,258.544,0.025,0.023,0.024,OFF
22-10-08 03:59:34,258.509,0.025,0.073,0.024,OFF
22-10-08 04:14:34,257.43,0.025,0.167,0.024,OFF
22-10-08 04:29:34,257.607,0.025,0.073,0.024,OFF
22-10-08 04:44:34,257.44,0.025,0.062,0.024,OFF
22-10-08 04:59:34,257.33,0.025,0.297,0.024,OFF
22-10-08 05:14:34,255.864,0.025,0.229,0.024,OFF
22-10-08 05:29:34,255.547,0.025,0.193,0.024,OFF
22-10-08 05:44:34,253.678,0.025,0.034,0.024,OFF
22-10-08 05:59:34,252.611,0.025,0.082,0.024,OFF
22-10-08 06:14:34,249.579,0.025,0.286,0.024,OFF
22-10-08 06:29:34,247.919,0.025,0.113,0.024,OFF
22-10-08 06:44:34,244.398,0.025,0.119,0.024,OFF
22-10-08 06:59:34,244.198,0.025,0.216,0.024,OFF
22-10-08 07:14:34,242.147,0.025,0.107,0.025,OFF
22-10-08 07:29:34,245.044,0.025,0.222,0.025,OFF
22-10-08 07:44:34,242.488,0.025,0.338,0.025,OFF
22-10-08 07:59:34,244.439,0.025,0.068,0.025,OFF
22-10-08 08:14:34,240.615,0.025,0.077,0.025,OFF
22-10-08 08:29:34,241.833,0.025,0.387,0.025,OFF
22-10-08 08:44:34,240.269,0.025,0.047,0.025,OFF
22-10-08 08:59:34,239.817,0.025,0.227,0.025,OFF
22-10-08 09:14:34,236.424,0.025,0.143,0.025,OFF
22-10-08 09:29:34,243.552,0.025,0.041,0.025,OFF
22-10-08 09:44:34,239.834,0.025,0.185,0.025,OFF
22-10-08 09:59:34,237.513,0.025,0.039,0.025,OFF
22-10-08 10:14:34,238.488,0.025,0.008,0.025,OFF
22-10-08 10:29:34,239.045,0.025,0.058,0.025,OFF
22-10-08 10:44:34,233.67,0.025,0.156,0.025,OFF
22-10-08 10:59:34,241.188,0.025,0.134,0.025,OFF
22-10-08 11:14:34,238.325,0.025,0.084,0.025,OFF
22-10-08 11:29:34,238.447,0.025,0.055,0.025,OFF
22-10-08 11:44:34,239.1,0.025,0.153,0.025,OFF
22-10-08 11:59:34,238.247,0.025,0.248,0.025,OFF
22-10-08 12:14:34,239.339,0.025,0.04,0.025,OFF
22-10-08 12:29:34,243.479,0.025,0.18,0.025,OFF
22-10-08 12:44:34,243.961,0.025,0.029,0.025,OFF
22-10-08 12:59:34,246.651,0.025,0.025,0.025,OFF
22-10-08 13:14:34,246.888,0.025,0.11,0.025,OFF
22-10-08 13:29:34,250.455,0.025,0.039,0.025,OFF
22-10-08 13:44:34,248.488,0.025,0.103,0.025,OFF
22-10-08 13:59:34,247.056,0.025,0.044,0.025,OFF
22-10-08 14:14:34,247.434,0.025,0.055,0.025,OFF
22-10-08 14:17:54,242.091,4.089,976.822,0.027,ON
22-10-08 14:29:34,242.046,3.825,913.049,0.124,ON
22-10-08 14:35:24,242.427,0.025,1.167,0.162,OFF
22-10-08 14:44:34,242.361,0.025,0.053,0.162,OFF
22-10-08 14:59:34,241.154,0.025,0.025,0.162,OFF
22-10-08 15:14:34,244.691,0.025,0.289,0.162,OFF
22-10-08 15:29:34,244.624,0.025,0.176,0.162,OFF
22-10-08 15:44:34,247.151,0.025,0.21,0.162,OFF
22-10-08 15:59:34,241.179,0.025,0.031,0.162,OFF
22-10-08 16:14:34,243.164,0.025,0.108,0.162,OFF
23-06-06 02:25:03,220.361,6.346,1386.328,19.763,ON
23-06-06 02:29:16,228.412,0.025,0.019,19.857,OFF
23-06-06 10:35:24,219.675,6.368,1386.086,19.859,ON
23-06-06 10:40:01,214.345,6.154,1307.968,19.961,ON
23-06-06 10:41:40,227.486,0.025,0.065,19.995,OFF
23-06-06 10:55:01,218.767,0.025,0.037,19.995,OFF
23-04-29 10:36:26,232.425,5.112,1177.794,5.348,ON
23-04-29 10:36:45,238.303,0.025,0.03,5.352,OFF
23-04-29 10:38:06,229.626,5.064,1152.767,5.354,ON
23-04-29 10:38:16,237.012,0.025,0.119,5.355,OFF
23-04-29 10:38:57,227.13,5.013,1128.764,5.357,ON
23-04-29 10:39:05,237.188,0.025,0.028,5.358,OFF
23-04-29 10:40:03,227.023,5.008,1127.105,5.359,ON
23-04-29 10:40:11,237.831,0.025,0.031,5.36,OFF
23-04-29 10:40:59,229.195,5.041,1145.48,5.362,ON
23-04-29 10:41:05,236.14,0.025,0.04,5.362,OFF
23-04-29 10:41:38,230.578,5.071,1159.297,5.364,ON
23-04-29 10:41:45,237.248,0.025,0.035,5.364,OFF
23-04-29 10:51:20,240.545,0.025,0.233,5.364,OFF
23-04-29 11:06:20,229.513,0.025,0.131,5.364,OFF
23-04-29 11:21:20,226.854,0.025,0.042,5.364,OFF
23-04-29 11:36:20,231.719,0.025,0.008,5.364,OFF
23-04-29 11:45:06,224.211,0.053,7.989,5.364,ON
23-04-29 11:51:20,223.514,0.186,35.415,5.367,ON
23-04-29 12:03:19,225.663,0.025,0.021,5.372,OFF
23-04-29 16:02:12,215.462,6.251,1335.447,5.374,ON
23-04-29 16:19:26,224.227,6.426,1428.513,5.531,ON
23-06-18 00:51:08,212.562,6.181,1302.654,26.102,ON
23-06-18 00:59:10,219.328,0.025,0.174,26.271,OFF
23-06-18 01:05:20,217.935,0.025,0.131,26.271,OFF
23-06-18 01:22:59,212.802,6.171,1301.947,26.273,ON
23-06-18 01:24:54,222.599,0.025,0.048,26.311,OFF
23-06-18 01:36:31,220.092,0.025,0.198,26.311,OFF
23-06-18 02:12:51,225.051,6.51,1452.568,26.313,ON
23-06-18 02:14:27,230.503,0.025,0.003,26.349,OFF
23-06-18 02:49:59,228.356,6.547,1482.113,26.352,ON
23-06-18 02:51:37,238.02,0.025,0.042,26.39,OFF
23-06-18 09:17:16,234.95,6.782,1579.609,26.392,ON
23-06-18 09:23:21,242.534,0.025,0.084,26.547,OFF
23-05-08 01:42:18,219.77,6.359,1385.646,9.567,ON
23-05-08 01:48:12,219.987,0.025,0.082,9.696,OFF
23-05-09 00:00:08,220.555,6.383,1395.819,9.698,ON
23-06-10 21:40:30,201.039,5.849,1165.88,21.673,ON
23-06-10 21:48:39,203.732,0.025,0.027,21.826,OFF
23-04-26 00:22:17,211.435,6.134,1285.708,3.617,ON
23-04-26 15:00:38,220.701,6.462,1413.89,3.785,ON
23-04-26 23:32:51,222.062,6.37,1402.486,3.963,ON
23-04-26 23:41:31,213.417,0.025,0.132,4.149,OFF
23-06-13 01:52:22,219.737,6.33,1379.005,23.313,ON
23-06-13 12:15:24,217.994,6.286,1358.63,23.472,ON
23-06-13 12:23:59,225.827,0.025,0.3,23.661,OFF
23-06-13 23:39:30,199.667,5.809,1149.95,23.663,ON
23-04-30 02:04:27,228.56,6.539,1481.967,5.749,ON
23-04-30 02:22:54,221.008,6.396,1401.535,5.845,ON
23-04-30 12:47:58,222.226,6.439,1418.703,5.91,ON
23-04-30 13:17:27,213.231,6.172,1304.799,5.968,ON
23-04-30 13:21:15,216.734,6.203,1332.844,6.035,ON
23-04-30 13:23:21,225.644,0.025,0.011,6.079,OFF
23-04-30 14:55:14,210.987,6.118,1279.877,6.081,ON
23-04-30 20:49:32,214.608,6.209,1321.438,6.201,ON
23-05-02 19:16:47,204.341,5.95,1205.552,6.927,ON
23-05-17 11:30:27,225.649,6.502,1454.449,12.81,ON
23-05-17 11:39:50,227.683,6.478,1462.461,12.877,ON
23-05-17 11:40:56,234.582,0.025,0.099,12.901,OFF
23-05-17 11:41:18,227.723,6.518,1471.541,12.903,ON
23-05-17 11:44:55,233.498,0.107,20.159,12.963,ON
23-05-17 11:46:04,231.749,0.025,0.021,12.964,OFF
23-05-17 11:46:32,230.984,0.267,49.81,12.964,ON
23-05-17 11:59:17,233.595,0.156,30.644,12.971,ON
23-05-17 12:14:17,231.399,0.266,53.719,12.982,ON
23-05-17 12:29:17,242.014,0.273,57.599,12.991,ON
23-05-17 12:44:17,236.211,0.114,21.204,12.996,ON
23-05-17 12:59:17,239.558,0.125,24.205,13.001,ON
23-05-17 20:46:44,228.407,6.57,1488.037,13.005,ON
23-05-17 20:52:53,232.074,0.025,0.078,13.15,OFF
23-05-17 23:33:00,197.514,5.699,1115.949,13.152,ON
23-05-24 11:30:43,223.396,6.436,1425.565,14.076,ON
23-05-24 11:38:42,227.518,0.025,0.028,14.255,OFF
23-05-24 11:45:36,231.491,0.025,0.066,14.255,OFF
23-05-24 11:47:07,224.468,6.44,1433.211,14.258,ON
23-05-24 11:47:52,231.668,0.025,0.219,14.272,OFF
23-05-24 18:20:59,222.55,6.484,1431.172,14.275,ON
23-05-24 18:27:24,234.252,0.025,0.032,14.429,OFF
23-05-24 18:28:36,233.548,0.025,0.323,14.429,OFF
23-05-24 18:34:49,224.748,6.505,1449.488,14.432,ON
23-05-24 18:35:07,232.053,0.025,0.051,14.436,OFF
23-05-24 18:43:36,228.94,6.754,1533.241,14.437,OFF
23-05-24 18:43:40,228.864,6.642,1507.205,14.439,ON
23-05-24 18:47:17,234.263,0.025,0.303,14.527,OFF
23-05-24 18:47:23,227.275,6.551,1476.369,14.53,ON
23-05-24 18:50:34,233.955,0.025,0.028,14.605,OFF
23-05-24 18:58:36,231.468,0.025,0.04,14.605,OFF
23-05-24 22:57:11,202.326,5.885,1180.724,14.607,ON
23-05-24 23:04:45,198.689,0.025,0.047,14.748,OFF
23-05-04 00:01:09,209.414,6.026,1251.004,7.865,ON
23-05-04 00:13:44,218.162,6.262,1354.322,8.041,ON
23-05-04 00:21:42,222.559,0.025,0.063,8.219,OFF
23-05-04 00:28:38,221.561,0.025,0.087,8.219,OFF
23-05-04 11:17:24,228.137,6.595,1491.802,8.221,ON
23-05-04 11:31:09,231.554,6.614,1518.518,8.383,ON
23-05-04 21:16:14,209.807,6.083,1265.624,8.465,ON
22-10-07 16:53:29,247.555,0.042,5.6,0.005,ON
22-10-07 16:56:42,248.708,0.025,1.246,0.023,OFF
22-10-07 17:59:34,248.798,0.025,0.198,0.023,OFF
22-10-07 18:14:34,248.499,0.025,0.382,0.023,OFF
22-10-07 18:29:34,247.418,0.025,0.254,0.023,OFF
22-10-07 18:44:34,246.827,0.025,0.059,0.023,OFF
22-10-07 18:59:34,249.979,0.025,0.056,0.023,OFF
22-10-07 19:14:34,249.371,0.025,0.025,0.023,OFF
22-10-07 19:29:34,251.139,0.025,0.137,0.023,OFF
22-10-07 19:44:34,253.717,0.025,0.095,0.023,OFF
22-10-07 19:59:34,254.515,0.025,0.151,0.023,OFF
22-10-07 20:14:34,252.362,0.025,0.106,0.023,OFF
22-10-07 20:29:34,242.614,0.025,0.101,0.023,OFF
22-10-07 20:44:34,242.837,0.025,0.071,0.023,OFF
22-10-07 20:59:34,242.879,0.025,0.326,0.023,OFF
22-10-07 21:14:34,243.381,0.025,0.095,0.023,OFF
22-10-07 21:29:34,245.791,0.025,0.284,0.023,OFF
22-10-07 21:44:34,246.958,0.025,0.222,0.023,OFF
22-10-07 21:59:34,248.22,0.025,0.111,0.023,OFF
22-10-07 22:14:34,248.541,0.025,0.281,0.023,OFF
22-10-07 22:29:34,249.565,0.025,0.311,0.023,OFF
22-10-07 22:44:34,251.501,0.025,0.121,0.023,OFF
22-10-07 22:59:34,252.715,0.025,0.199,0.023,OFF
22-10-07 23:14:34,252.994,0.025,0.145,0.023,OFF
22-10-07 23:29:34,253.007,0.025,0.139,0.024,OFF
22-10-07 23:44:34,252.821,0.025,0.05,0.024,OFF
22-10-07 23:59:34,254.199,0.025,0.138,0.024,OFF
23-05-12 00:30:24,217.378,6.265,1349.55,10.016,ON
23-05-12 17:16:07,224.584,6.49,1445.251,10.189,ON
23-05-12 19:33:43,225.741,6.519,1458.762,10.3,ON
23-05-14 01:32:19,223.491,6.475,1434.447,10.647,ON
23-05-14 01:56:15,226.591,6.484,1456.703,10.798,ON
23-05-14 11:53:16,223.017,6.436,1423.05,10.865,ON
23-05-14 11:55:40,222.932,6.363,1406.353,10.905,ON
23-05-14 14:28:55,215.907,6.25,1337.862,11.031,ON
23-05-14 14:31:49,220.209,0.025,0.076,11.091,OFF
23-05-14 14:32:08,211.078,6.067,1270.244,11.094,ON
23-05-14 14:32:14,219.343,0.025,0.023,11.094,OFF
23-05-14 15:35:48,210.913,6.116,1278.929,11.096,ON
23-05-14 15:46:07,207.117,5.963,1224.328,11.25,ON
23-05-14 15:56:20,215.244,6.179,1318.695,11.384,ON
23-04-23 00:04:38,204.424,5.89,1193.629,2.336,ON
23-04-23 00:14:14,212.873,0.025,0.199,2.522,OFF
23-04-23 10:39:59,237.365,6.825,1606.132,2.524,ON
23-04-23 10:44:33,235.094,6.671,1555.112,2.64,ON
23-04-23 10:56:43,234.023,6.669,1547.579,2.682,ON
23-04-23 13:18:21,220.254,3.362,505.117,2.705,ON
23-04-23 13:18:43,225.255,0.025,0.023,2.709,OFF
23-04-23 13:19:09,217.79,4.778,1031.579,2.711,ON
23-04-23 13:19:18,227.043,0.025,0.254,2.712,OFF
23-04-23 13:20:30,215.308,4.749,1013.611,2.714,ON
23-04-23 13:20:41,223.143,0.025,0.031,2.715,OFF
23-04-23 13:21:41,215.633,4.759,1017.385,2.717,ON
23-04-23 13:21:48,222.897,0.025,0.072,2.717,OFF
23-04-23 13:22:36,214.989,4.745,1011.293,2.718,ON
23-04-23 13:22:43,221.575,0.025,0.161,2.719,OFF
23-04-23 13:23:27,217.397,4.795,1033.425,2.72,ON
23-04-23 13:23:34,220.903,0.025,0.045,2.721,OFF
23-04-23 13:24:27,230.219,0.034,0.159,2.722,ON
23-04-23 13:24:33,226.128,0.025,0.104,2.722,OFF
23-04-23 13:25:16,218.068,4.807,1039.265,2.724,ON
23-04-23 13:25:28,224.372,0.025,0.061,2.725,OFF
23-04-23 13:26:27,217.122,4.793,1031.619,2.727,ON
23-04-23 13:26:42,224.656,0.025,0.034,2.729,OFF
23-04-23 13:27:34,222.547,4.077,735.072,2.731,ON
23-04-23 13:27:44,219.23,0.025,0.12,2.732,OFF
23-04-23 13:28:42,212.022,6.1,1282.489,2.734,ON
23-04-23 17:35:58,206.571,5.996,1228.293,2.879,ON
23-04-23 18:16:27,218.287,6.322,1367.716,3.037,ON
23-04-23 21:23:54,224.054,6.486,1440.945,3.219,ON
23-04-20 07:42:11,232.597,5.114,861.404,0.53,ON
23-04-20 07:42:17,239.218,0.025,0.105,0.53,OFF
23-04-20 07:43:15,229.059,6.687,1518.519,0.533,ON
23-04-20 07:48:51,241.22,0.025,0.019,0.673,OFF
23-04-20 08:51:45,241.808,5.329,1277.498,0.675,ON
23-04-20 08:51:51,250.629,0.025,0.306,0.675,OFF
23-04-20 08:52:32,241.953,5.327,1277.833,0.677,ON
23-04-20 08:52:40,250.159,0.025,0.062,0.678,OFF
23-04-20 08:53:33,240.093,5.29,1259.276,0.68,ON
23-04-20 08:53:45,248.583,0.025,0.06,0.682,OFF
23-04-20 08:54:35,239.716,5.283,1255.67,0.684,ON
23-04-20 08:54:42,248.544,0.025,0.102,0.684,OFF
23-04-20 08:55:17,248.293,0.956,56.411,0.685,ON
23-04-20 08:55:23,248.856,0.025,0.042,0.685,OFF
23-04-20 08:55:46,239.726,5.283,1255.681,0.687,ON
23-04-20 08:55:52,248.229,0.025,0.26,0.687,OFF
23-04-20 08:56:37,235.744,5.205,1216.612,0.689,ON
23-04-20 08:56:54,243.271,0.025,0.04,0.693,OFF
23-04-20 08:57:30,235.827,5.18,1211.151,0.695,ON
23-04-20 08:57:36,242.999,0.025,0.185,0.695,OFF
23-04-20 08:58:09,236.92,5.228,1228.166,0.697,ON
23-04-20 08:58:17,245.203,0.025,0.132,0.697,OFF
23-04-20 11:23:35,218.83,6.355,1378.637,0.699,ON
23-04-20 13:51:15,225.014,6.472,1443.77,0.833,ON
23-04-20 13:57:17,234.154,0.025,0.165,0.972,OFF
23-04-20 19:34:01,208.103,6.053,1249.008,0.974,ON
23-05-03 11:36:27,225.32,6.504,1451.105,7.104,ON
23-05-03 12:01:52,214.753,6.226,1325.499,7.297,ON
23-05-03 15:38:13,223.082,6.45,1426.687,7.452,ON
23-05-03 15:46:53,218.926,6.277,1362.319,7.619,ON
23-05-03 16:01:13,216.341,6.267,1344.213,7.801,ON
23-05-10 21:26:52,220.24,6.359,1388.268,9.858,ON
23-05-10 21:34:10,216.181,0.025,0.025,10.013,OFF
23-06-17 00:27:02,203.666,5.909,1193.226,25.424,ON
23-06-17 00:35:45,208.458,0.025,0.189,25.591,OFF
23-06-17 00:41:56,207.317,0.025,0.157,25.591,OFF
23-06-17 00:52:57,202.626,5.863,1178.043,25.593,ON
23-06-17 01:00:58,214.522,0.025,0.137,25.75,OFF
23-06-17 15:13:34,216.1,6.278,1344.994,25.753,ON
23-06-17 15:21:04,214.967,0.025,0.029,25.912,OFF
23-06-17 15:34:31,217.636,6.317,1363.16,25.914,ON
23-06-17 15:40:21,220.82,0.025,0.096,26.042,OFF
23-06-17 15:49:23,217.932,0.025,0.058,26.043,OFF
23-06-17 15:52:11,216.406,4.035,865.904,26.044,ON
23-06-17 15:52:38,216.044,0.025,0.075,26.049,OFF
23-06-17 15:52:58,214.513,3.981,846.374,26.05,ON
23-06-17 15:53:07,218.955,0.025,0.092,26.051,OFF
23-06-17 15:53:24,215.825,4.006,857.182,26.052,ON
23-06-17 15:53:35,218.853,0.025,0.099,26.053,OFF
23-06-17 15:54:54,215.46,4.012,857.179,26.055,ON
23-06-17 15:55:13,219.461,0.025,0.031,26.057,OFF
23-06-17 15:56:33,213.542,3.975,841.371,26.059,ON
23-06-17 15:56:50,219.477,0.025,0.254,26.061,OFF
23-06-17 15:57:16,214.676,3.993,849.934,26.063,ON
23-06-17 15:57:25,218.619,0.025,0.032,26.063,OFF
23-06-17 15:58:16,212.326,3.935,828.239,26.065,ON
23-06-17 15:58:22,217.175,0.025,0.191,26.065,OFF
23-06-17 15:58:58,214.554,3.986,848.017,26.066,ON
23-06-17 15:59:06,218.951,0.025,0.128,26.067,OFF
23-06-17 16:01:25,211.565,3.941,826.724,26.068,ON
23-06-17 16:01:35,216.206,0.025,0.009,26.069,OFF
23-06-17 16:04:01,208.85,3.874,796.491,26.07,ON
23-06-17 16:04:12,211.338,0.025,0.036,26.071,OFF
23-06-17 16:04:23,212.421,0.025,0.178,26.071,OFF
23-06-17 16:05:25,215.887,0.052,0.12,26.072,ON
23-06-17 16:05:31,215.622,0.025,0.026,26.072,OFF
23-06-17 16:06:45,216.335,0.493,19.419,26.074,ON
23-06-17 16:06:51,216.884,0.025,0.047,26.074,OFF
23-06-17 16:09:19,214.372,3.97,835.248,26.075,ON
23-06-17 16:09:30,218.221,0.025,0.047,26.076,OFF
23-06-17 16:10:47,218.105,1.537,145.519,26.077,ON
23-06-17 16:10:53,220.252,0.025,0.163,26.077,OFF
23-06-17 16:13:23,223.09,4.15,914.657,26.079,ON
23-06-17 16:13:33,229.344,0.025,0.084,26.08,OFF
23-06-17 16:16:05,228.378,0.037,13.571,26.081,ON
23-06-17 16:16:16,222.68,0.025,0.175,26.082,OFF
23-06-17 16:18:48,212.166,3.953,831.57,26.083,ON
23-06-17 16:18:58,216.55,0.025,0.248,26.084,OFF
23-06-17 16:19:23,219.014,0.025,0.058,26.084,OFF
23-06-17 16:20:00,214.9,3.994,851.192,26.086,ON
23-06-17 16:20:07,219.932,0.025,0.051,26.086,OFF
23-06-17 16:20:27,216.443,4.021,863.101,26.087,ON
23-06-17 16:20:35,220.357,0.025,0.046,26.088,OFF
23-06-17 16:21:07,217.707,4.043,872.857,26.089,ON
23-06-17 16:21:16,219.234,0.025,0.008,26.09,OFF
23-06-17 16:21:45,216.669,4.023,864.376,26.091,ON
23-06-17 16:21:52,222.479,0.025,0.069,26.091,OFF
23-06-17 16:22:23,216.317,4.018,861.699,26.093,ON
23-06-17 16:22:32,220.894,0.025,0.039,26.093,OFF
23-06-17 16:22:59,212.451,3.949,831.799,26.095,ON
23-06-17 16:23:09,216.623,0.025,0.16,26.096,OFF
23-06-17 16:23:32,209.641,3.893,808.999,26.097,ON
23-06-17 16:23:39,212.805,0.025,0.065,26.097,OFF
23-06-17 16:23:54,208.141,3.876,801.801,26.099,ON
23-06-17 16:24:04,214.694,0.025,0.07,26.099,OFF
23-05-25 00:15:01,204.493,5.95,1206.431,14.75,ON
23-05-25 00:22:38,219.24,0.025,0.055,14.906,OFF
23-05-25 00:29:38,220.56,0.025,0.05,14.906,OFF
23-05-25 09:48:14,219.648,6.41,1395.847,14.908,ON
23-05-25 09:55:18,222.732,0.025,0.048,15.062,OFF
23-05-25 10:02:35,223.994,0.025,0.013,15.063,OFF
23-05-25 10:11:05,216.688,6.296,1352.496,15.064,ON
23-05-25 10:50:44,231.329,6.697,1536.026,15.152,ON
23-05-25 10:57:57,233.403,0.025,0.099,15.33,OFF
23-05-25 12:16:17,220.981,6.394,1400.814,15.332,ON
23-05-25 12:17:44,226.197,0.025,0.051,15.363,OFF
