TIME,VOLTAGE,CURRENT,WATT,KWH,DEVICE STATUS
23-05-05 08:15:34,198.878,5.281,1053.428,2.519,ON
23-05-05 22:48:40,227.714,0.087,15.261,2.693,ON
23-05-05 23:03:34,192.026,0.069,10.673,2.696,ON
23-05-05 23:18:34,192.439,0.048,6.983,2.698,ON
23-05-05 23:33:34,183.2,0.045,6.483,2.7,ON
23-05-05 23:48:34,187.775,0.051,7.513,2.702,ON
23-05-09 00:03:45,182.486,0.1,13.651,3.489,ON
23-05-09 00:18:45,212.726,0.098,15.515,3.493,ON
23-05-09 00:33:45,212.486,0.051,7.799,3.497,ON
23-05-09 08:31:50,196.428,5.167,1017.904,3.501,ON
23-05-07 00:06:08,212.22,0.099,15.278,2.868,ON
23-05-07 00:16:31,213.595,0.025,0.22,2.871,OFF
23-05-07 23:39:58,187.102,4.947,928.294,2.873,ON
23-05-07 23:42:39,227.231,0.055,7.515,2.909,ON
23-05-07 23:57:33,225.16,0.057,8.046,2.911,ON
23-04-29 08:36:42,201.838,5.302,1073.104,1.666,ON
23-04-29 08:47:03,237.624,0.025,0.033,1.844,OFF
23-05-08 00:12:33,221.05,0.227,47.957,2.916,ON
23-05-08 00:27:33,220.865,0.227,47.649,2.928,ON
23-05-08 00:42:33,220.612,0.226,47.243,2.94,ON
23-05-08 00:57:33,220.084,0.061,9.104,2.949,ON
23-05-08 01:12:33,221.389,0.056,7.999,2.951,ON
23-05-08 01:27:33,230.546,0.055,8.003,2.953,ON
23-05-08 01:32:51,227.272,0.025,1.137,2.953,OFF
23-05-08 08:31:40,194.997,5.157,1008.406,2.955,ON
23-05-08 19:11:18,197.198,5.209,1030.131,3.067,ON
23-05-08 19:55:13,201.185,4.443,896.411,3.226,ON
23-05-08 19:55:23,236.861,0.025,0.434,3.227,OFF
23-05-08 19:55:46,200.086,4.417,886.248,3.228,ON
23-05-08 19:56:29,235.378,0.025,0.564,3.237,OFF
23-05-08 19:56:56,200.196,4.402,883.829,3.238,ON
23-05-08 19:57:12,235.158,0.025,0.423,3.241,OFF
23-05-08 19:57:31,200.691,4.416,888.711,3.242,ON
23-05-08 19:57:44,236.282,0.025,0.508,3.244,OFF
23-05-08 21:20:31,215.203,0.212,43.48,3.244,ON
23-05-08 21:33:45,222.954,0.219,44.94,3.253,ON
23-05-08 21:48:45,210.005,0.216,41.54,3.264,ON
23-05-08 22:03:45,202.311,0.212,39.535,3.274,ON
23-05-08 22:18:45,200.989,0.211,39.054,3.285,ON
23-05-08 22:33:45,212.772,0.215,42.049,3.295,ON
23-05-08 22:48:45,150.299,4.059,611.708,3.349,ON
23-05-08 23:03:45,185.866,0.202,34.647,3.475,ON
23-05-08 23:18:45,176.166,0.105,14.102,3.479,ON
23-05-08 23:33:45,185.775,0.099,13.995,3.482,ON
23-05-08 23:48:45,184.511,0.102,14.266,3.486,ON
23-04-30 18:57:42,170.216,4.487,765.843,1.846,ON
23-04-30 19:12:20,171.19,4.485,769.998,2.028,ON
23-04-30 19:12:49,199.358,0.025,0.05,2.033,OFF
23-04-30 21:13:33,181.093,4.792,869.83,2.035,ON
23-05-02 08:40:03,197.504,5.231,1036.218,2.41,ON
23-05-02 08:46:27,237.49,0.025,0.135,2.518,OFF
23-05-02 08:54:57,229.099,0.025,0.089,2.518,OFF
23-05-11 08:36:24,173.588,4.581,797.1,3.657,ON
23-05-11 21:01:51,215.368,0.211,43.7,3.769,ON
23-05-11 21:15:57,208.415,0.182,34.321,3.778,ON
23-05-11 21:30:57,203.606,0.178,32.748,3.786,ON
23-05-11 21:45:57,207.782,0.181,33.837,3.795,ON
23-05-11 22:00:57,218.346,0.21,44.335,3.805,ON
23-05-11 22:39:29,100.144,0.126,12.239,3.806,ON
22-10-07 00:05:06,230.298,0.025,0.076,0.009,OFF
22-10-07 00:20:06,229.985,0.025,0.052,0.009,OFF
22-10-07 00:35:06,229.651,0.025,0.099,0.009,OFF
22-10-07 00:50:06,230.398,0.025,0.199,0.009,OFF
22-10-07 01:05:06,230.089,0.025,0.013,0.009,OFF
22-10-07 01:20:06,229.768,0.025,0.028,0.009,OFF
22-10-07 01:35:06,230.457,0.025,0.006,0.009,OFF
22-10-07 01:50:06,230.369,0.025,0.075,0.009,OFF
22-10-07 02:05:06,229.869,0.025,0.033,0.009,OFF
22-10-07 02:20:06,229.657,0.025,0.013,0.009,OFF
22-10-07 02:35:06,230.145,0.025,0.043,0.009,OFF
22-10-07 02:50:06,230.074,0.025,0.081,0.009,OFF
22-10-07 03:05:06,230.372,0.025,0.101,0.009,OFF
22-10-07 03:20:06,230.092,0.025,0.225,0.009,OFF
22-10-07 03:35:06,229.628,0.025,0.176,0.009,OFF
22-10-07 03:50:06,230.021,0.025,0.099,0.009,OFF
22-10-07 04:05:06,230.434,0.025,0.036,0.009,OFF
22-10-07 04:20:06,230.214,0.025,0.102,0.009,OFF
22-10-07 04:35:06,230.16,0.025,0.081,0.01,OFF
22-10-07 04:50:06,230.046,0.025,0.137,0.01,OFF
22-10-07 05:05:06,230.167,0.025,0.182,0.01,OFF
22-10-07 05:20:06,230.562,0.025,0.083,0.01,OFF
22-10-07 05:35:06,229.708,0.025,0.06,0.01,OFF
22-10-07 05:50:06,230.178,0.025,0.017,0.01,OFF
22-10-07 06:05:06,230.541,0.025,0.1,0.01,OFF
22-10-07 06:20:06,229.553,0.025,0.007,0.01,OFF
22-10-07 06:35:06,230.116,0.025,0.07,0.01,OFF
22-10-07 06:50:06,230.065,0.025,0.045,0.01,OFF
22-10-07 07:05:06,230.313,0.025,0.137,0.01,OFF
22-10-07 07:20:06,230.112,0.025,0.083,0.01,OFF
22-10-07 07:35:06,229.982,0.025,0.018,0.01,OFF
22-10-07 07:50:06,230.255,0.025,0.181,0.01,OFF
22-10-07 08:05:06,230.05,0.025,0.046,0.01,OFF
22-10-07 08:20:06,230.176,0.025,0.184,0.01,OFF
22-10-07 08:35:06,230.127,0.025,0.259,0.01,OFF
22-10-07 08:50:06,230.553,0.025,0.102,0.01,OFF
22-10-07 09:05:06,230.6,0.025,0.1,0.01,OFF
22-10-07 09:20:06,229.887,0.025,0.19,0.01,OFF
22-10-07 09:35:06,229.493,0.025,0.188,0.01,OFF
