TIME,VOLTAGE,CURRENT,WATT,KWH,DEVICE STATUS
23-05-24 00:01:44,161.53,0.025,0.533,6.66,OFF
23-05-24 00:14:09,129.036,3.509,452.557,6.66,ON
23-05-24 00:16:44,123.405,3.353,413.68,6.679,ON
23-05-24 00:31:44,115.92,3.147,364.651,6.768,ON
23-05-24 00:46:29,151.653,0.025,1.208,6.872,OFF
23-05-24 00:46:44,152.755,0.025,1.057,6.872,OFF
23-05-24 00:50:56,155.859,1.11,151.967,6.872,ON
23-05-24 00:52:00,169.956,0.025,1.418,6.875,OFF
23-05-24 00:52:08,165.448,1.174,168.842,6.875,ON
23-05-24 00:52:48,168.573,0.025,1.336,6.877,OFF
23-05-24 00:53:19,161.875,1.15,162.476,6.877,ON
23-05-24 00:56:31,171.032,0.025,1.178,6.886,OFF
23-05-24 01:01:44,167.478,0.025,1.452,6.886,OFF
23-05-24 01:16:44,181.317,0.025,1.547,6.886,OFF
23-05-24 01:31:44,149.263,0.025,1.016,6.886,OFF
23-05-24 01:46:44,169.012,0.025,1.358,6.887,OFF
23-05-24 02:01:44,196.591,0.025,1.497,6.887,OFF
23-05-24 02:16:44,218.905,0.025,2.042,6.887,OFF
23-05-24 02:31:44,217.206,0.025,1.966,6.888,OFF
23-05-24 02:46:44,216.457,0.025,1.981,6.888,OFF
23-05-24 11:46:20,167.456,0.025,0.618,6.889,OFF
23-05-24 12:01:20,184.136,0.025,0.625,6.889,OFF
23-05-24 12:16:20,204.613,0.025,0.705,6.889,OFF
23-05-24 12:31:20,198.071,0.025,0.866,6.889,OFF
23-05-24 12:46:20,180.726,0.025,0.533,6.89,OFF
23-05-24 13:01:20,214.868,0.025,0.943,6.89,OFF
23-05-24 13:16:20,180.974,0.025,0.703,6.89,OFF
23-05-24 13:31:20,176.081,0.025,0.709,6.89,OFF
23-05-24 13:46:20,192.246,0.025,0.76,6.89,OFF
23-05-24 14:01:20,184.593,0.025,0.875,6.891,OFF
23-05-24 14:16:20,167.351,0.025,0.486,6.891,OFF
23-05-24 14:31:20,190.619,0.025,0.75,6.891,OFF
23-05-24 14:46:20,179.143,0.025,0.799,6.891,OFF
23-05-24 15:01:20,181.163,0.025,0.535,6.891,OFF
23-05-24 15:16:20,202.878,0.025,0.76,6.891,OFF
23-05-24 15:31:20,208.912,0.025,0.803,6.892,OFF
23-05-24 15:46:20,202.703,0.025,0.809,6.892,OFF
23-05-24 16:01:20,207.238,0.025,0.738,6.892,OFF
23-05-24 16:16:20,211.138,0.025,0.832,6.892,OFF
23-05-24 16:31:20,208.505,0.025,0.877,6.892,OFF
23-05-24 16:46:20,225.087,0.025,1.005,6.893,OFF
23-05-24 17:01:20,214.902,0.025,0.973,6.893,OFF
23-05-24 17:16:20,199.845,0.025,0.862,6.893,OFF
23-05-24 17:31:20,212.562,0.025,0.99,6.893,OFF
23-05-24 17:46:20,215.311,0.025,1.032,6.894,OFF
23-05-24 18:01:20,217.714,0.025,0.972,6.894,OFF
23-05-24 18:16:20,220.114,0.025,1.098,6.894,OFF
23-05-24 18:31:20,220.691,0.025,1.002,6.894,OFF
23-05-24 18:46:20,212.409,0.025,0.991,6.894,OFF
23-05-24 19:01:20,218.217,0.025,0.93,6.895,OFF
23-05-24 19:16:20,199.164,0.025,0.735,6.895,OFF
23-05-24 19:31:20,217.139,0.025,0.946,6.895,OFF
23-05-24 19:46:20,214.84,0.025,0.933,6.895,OFF
23-05-24 20:01:20,216.446,0.025,1.007,6.896,OFF
23-05-24 20:16:20,199.147,0.025,0.949,6.896,OFF
23-05-24 20:31:20,201.673,0.025,0.866,6.896,OFF
23-05-24 20:46:20,189.438,0.025,0.77,6.896,OFF
23-05-24 21:01:20,207.592,0.025,1.053,6.896,OFF
23-05-24 21:16:20,204.819,0.025,0.883,6.897,OFF
23-05-24 21:31:20,165.351,0.025,0.534,6.897,OFF
23-05-24 21:46:20,171.074,0.025,0.67,6.897,OFF
23-05-24 22:01:20,189.181,0.025,0.541,6.897,OFF
23-05-24 22:16:20,179.694,0.025,0.626,6.897,OFF
23-05-24 22:31:20,187.644,0.025,0.65,6.898,OFF
23-05-24 22:46:20,183.259,0.025,0.69,6.898,OFF
23-05-24 23:01:20,156.166,0.025,0.368,6.898,OFF
23-05-24 23:16:20,163.125,0.025,0.642,6.898,OFF
23-05-24 23:31:20,158.38,0.025,0.426,6.898,OFF
23-05-24 23:46:20,172.099,0.025,0.442,6.898,OFF
23-05-08 00:01:06,153.129,0.025,0.023,3.095,OFF
23-05-08 00:16:06,168.053,0.025,0.092,3.095,OFF
23-05-08 00:31:06,133.227,0.025,0.049,3.095,OFF
23-05-08 00:46:06,166.128,0.025,0.138,3.095,OFF
23-05-08 01:01:06,188.04,0.025,0.133,3.095,OFF
23-05-08 01:16:06,196.231,0.025,0.107,3.095,OFF
23-05-08 01:31:06,183.991,0.025,0.047,3.095,OFF
23-05-08 01:46:06,212.167,0.025,0.049,3.095,OFF
23-05-08 02:01:06,196.944,0.025,0.245,3.095,OFF
23-05-08 02:16:06,202.222,0.025,0.288,3.095,OFF
23-05-08 02:31:06,215.072,0.025,0.059,3.095,OFF
23-05-08 02:46:06,215.605,0.025,0.15,3.095,OFF
23-05-08 03:01:06,220.406,0.025,0.29,3.095,OFF
23-05-08 03:16:06,222.235,0.025,0.56,3.095,OFF
23-05-08 03:31:06,224.547,0.025,0.126,3.096,OFF
23-05-08 03:46:06,222.569,0.025,0.018,3.096,OFF
23-05-08 04:01:06,222.079,0.025,0.407,3.096,OFF
23-05-08 04:16:06,222.739,0.025,0.118,3.096,OFF
23-05-08 04:31:06,224.935,0.025,0.413,3.096,OFF
23-05-08 04:46:06,224.189,0.025,0.077,3.096,OFF
23-05-08 05:01:06,227.593,0.025,0.09,3.096,OFF
23-05-08 05:16:06,226.801,0.025,0.254,3.096,OFF
23-05-08 05:31:06,227.219,0.025,0.024,3.096,OFF
23-05-08 05:46:06,225.601,0.025,0.062,3.096,OFF
23-05-08 06:01:06,225.136,0.025,0.063,3.096,OFF
23-05-08 06:16:06,224.539,0.025,0.235,3.096,OFF
23-05-08 06:31:06,226.762,0.025,0.566,3.096,OFF
23-05-08 06:46:06,228.319,0.025,0.125,3.096,OFF
23-05-08 07:01:06,228.741,0.025,0.13,3.096,OFF
23-05-08 07:16:06,226.377,0.025,0.016,3.096,OFF
23-05-08 07:31:06,226.349,0.025,0.167,3.096,OFF
23-05-08 07:46:06,208.631,0.025,0.183,3.096,OFF
23-05-08 08:01:06,218.841,0.025,0.214,3.096,OFF
23-05-08 08:16:06,213.511,0.025,0.155,3.096,OFF
23-05-08 08:31:06,213.204,0.025,0.153,3.096,OFF
23-05-08 08:46:06,225.269,0.025,0.186,3.096,OFF
23-05-08 09:01:06,219.531,0.025,0.321,3.097,OFF
23-05-08 09:16:06,199.344,0.025,0.187,3.097,OFF
23-05-08 09:31:06,200.388,0.025,0.061,3.097,OFF
23-05-08 09:46:06,200.691,0.025,0.266,3.097,OFF
23-05-08 10:01:06,191.102,0.025,0.15,3.097,OFF
23-05-08 10:16:06,185.961,0.025,0.155,3.097,OFF
23-05-08 10:31:06,193.926,0.025,0.219,3.097,OFF
23-05-08 10:46:06,178.191,0.025,0.001,3.097,OFF
23-05-08 11:01:06,181.773,0.025,0.149,3.097,OFF
23-05-08 11:16:06,203.669,0.025,0.138,3.097,OFF
23-05-08 11:31:06,196.327,0.025,0.029,3.097,OFF
23-05-08 11:46:06,199.549,0.025,0.065,3.097,OFF
23-05-08 12:01:06,194.945,0.025,0.296,3.097,OFF
23-05-08 12:16:06,188.982,0.025,0.297,3.097,OFF
23-05-08 12:31:06,192.284,0.025,0.199,3.097,OFF
23-05-08 12:46:06,196.105,0.025,0.307,3.097,OFF
23-05-08 13:01:06,164.446,0.025,0.159,3.097,OFF
23-05-08 13:16:06,167.425,0.025,0.127,3.097,OFF
23-05-08 13:31:06,167.608,0.025,0.283,3.097,OFF
23-05-08 13:46:06,153.565,0.025,0.18,3.097,OFF
23-05-08 14:01:06,166.118,0.025,0.117,3.097,OFF
23-05-08 14:16:06,180.952,0.025,0.195,3.097,OFF
23-05-08 14:31:06,188.243,0.025,0.286,3.097,OFF
23-05-08 14:46:06,171.536,0.025,0.074,3.097,OFF
23-05-08 15:01:06,178.964,0.025,0.335,3.097,OFF
23-05-08 15:16:06,190.847,0.025,0.138,3.098,OFF
23-05-08 15:31:06,191.494,0.025,0.249,3.098,OFF
23-05-08 15:46:06,195.934,0.025,0.45,3.098,OFF
23-05-08 16:01:06,200.09,0.025,0.044,3.098,OFF
23-05-08 16:16:06,194.643,0.025,0.267,3.098,OFF
23-05-08 16:31:06,181.988,0.025,0.043,3.098,OFF
23-05-08 16:46:06,183.305,0.025,0.028,3.098,OFF
23-05-08 17:01:06,170.138,0.025,0.12,3.098,OFF
23-05-08 17:16:06,161.036,0.025,0.1,3.098,OFF
23-05-08 17:31:06,166.307,0.025,0.104,3.098,OFF
23-05-08 17:46:06,176.748,0.025,0.262,3.098,OFF
23-05-08 18:01:06,152.912,0.025,0.171,3.098,OFF
23-05-08 18:16:06,178.815,0.025,0.128,3.098,OFF
23-05-08 18:31:06,171.438,0.025,0.099,3.098,OFF
23-05-08 18:46:06,195.793,0.025,0.118,3.098,OFF
23-05-08 19:01:06,214.139,0.025,0.218,3.098,OFF
23-05-08 19:16:06,182.434,0.025,0.192,3.098,OFF
23-05-08 19:31:06,191.313,0.025,0.221,3.098,OFF
23-05-08 19:46:06,207.21,0.025,0.002,3.098,OFF
23-05-08 20:01:06,198.941,0.025,0.177,3.098,OFF
23-05-08 20:16:06,200.257,0.025,0.083,3.098,OFF
23-05-08 20:31:06,215.372,0.025,0.165,3.098,OFF
23-05-08 20:46:06,186.12,0.025,0.103,3.098,OFF
23-05-08 21:01:06,183.367,0.025,0.063,3.098,OFF
23-05-08 21:16:06,163.633,0.025,0.343,3.098,OFF
23-05-08 21:31:06,153.383,0.025,0.116,3.098,OFF
23-05-08 21:46:06,181.793,0.025,0.164,3.099,OFF
23-05-08 22:01:06,179.16,0.025,0.081,3.099,OFF
23-05-08 22:16:06,175.198,0.025,0.289,3.099,OFF
23-05-08 22:31:06,158.592,0.025,0.16,3.099,OFF
23-05-08 22:46:06,175.579,0.025,0.02,3.099,OFF
23-05-08 23:01:06,145.869,0.025,0.079,3.099,OFF
23-05-08 23:16:06,170.021,0.025,0.04,3.099,OFF
23-05-08 23:31:06,171.773,0.025,0.237,3.099,OFF
23-05-08 23:46:06,161.747,0.025,0.071,3.099,OFF
23-05-20 00:02:58,173.789,0.025,0.264,6.026,OFF
23-05-20 00:17:58,189.093,0.025,0.512,6.026,OFF
23-05-20 00:32:58,178.383,0.025,0.59,6.026,OFF
23-05-20 00:47:58,180.559,0.025,0.564,6.026,OFF
23-05-20 01:02:58,198.457,0.025,0.868,6.026,OFF
23-05-20 01:17:58,158.061,0.025,0.64,6.026,OFF
23-05-20 01:32:58,172.257,0.025,0.513,6.027,OFF
23-05-20 01:47:58,165.571,0.025,0.496,6.027,OFF
23-05-20 02:02:58,204.515,0.025,0.717,6.027,OFF
23-05-20 02:17:58,202.252,0.025,0.523,6.027,OFF
23-05-20 02:32:58,203.744,0.025,0.698,6.027,OFF
23-05-20 02:47:58,190.756,0.025,0.622,6.027,OFF
23-05-20 03:02:58,213.123,0.025,0.971,6.028,OFF
23-05-20 03:17:58,216.864,0.025,0.95,6.028,OFF
23-05-20 03:32:58,211.581,0.025,0.801,6.028,OFF
23-05-20 03:47:58,216.131,0.025,0.695,6.028,OFF
23-05-20 04:02:58,216.46,0.025,0.875,6.028,OFF
