TIME,VOLTAGE,CURRENT,WATT,KWH,DEVICE STATUS
22-10-10 15:04:19,140.265,0.643,90.406,0.192,ON
22-10-10 15:11:25,252.654,0.025,0.153,0.208,OFF
23-04-19 13:08:57,184.257,4.966,917.819,0.21,ON
23-04-29 13:04:33,179.307,4.753,854.402,1.402,ON
23-04-29 13:14:58,196.446,0.025,0.042,1.552,OFF
23-05-02 12:29:07,177.587,4.729,842.046,1.675,ON
23-05-02 12:35:02,205.916,0.025,0.038,1.762,OFF
23-05-02 12:41:46,220.909,0.025,0.338,1.762,OFF
23-05-04 12:49:31,155.473,4.121,642.112,1.763,ON
23-05-04 13:04:15,177.174,0.025,0.155,1.957,OFF
23-05-04 13:04:25,177.911,0.025,0.245,1.957,OFF
22-10-07 00:05:00,229.935,0.025,0.007,0.015,OFF
22-10-07 00:20:00,229.772,0.025,0.094,0.015,OFF
22-10-07 00:35:00,229.459,0.025,0.031,0.015,OFF
22-10-07 00:50:00,230.026,0.025,0.084,0.015,OFF
22-10-07 01:05:00,229.508,0.025,0.021,0.015,OFF
22-10-07 01:20:00,229.592,0.025,0.231,0.015,OFF
22-10-07 01:35:00,229.927,0.025,0.051,0.015,OFF
22-10-07 01:50:00,229.598,0.025,0.243,0.015,OFF
22-10-07 02:05:00,229.678,0.025,0.041,0.015,OFF
22-10-07 02:20:00,230.216,0.025,0.048,0.015,OFF
22-10-07 02:35:00,229.591,0.025,0.075,0.015,OFF
22-10-07 02:50:00,229.805,0.025,0.018,0.015,OFF
22-10-07 03:05:00,229.956,0.025,0.091,0.015,OFF
22-10-07 03:20:00,229.576,0.025,0.169,0.016,OFF
22-10-07 03:35:00,229.361,0.025,0.208,0.016,OFF
22-10-07 03:50:00,229.942,0.025,0.099,0.016,OFF
22-10-07 04:05:00,229.674,0.025,0.184,0.016,OFF
22-10-07 04:20:00,230.247,0.025,0.046,0.016,OFF
22-10-07 04:35:00,229.805,0.025,0.023,0.016,OFF
22-10-07 04:50:00,229.47,0.025,0.07,0.016,OFF
