TIME,VOLTAGE,CURRENT,WATT,KWH,DEVICE STATUS
23-04-11 09:51:22,177.078,5.577,988.069,20.59,ON
23-04-11 10:05:10,172.496,5.289,912.897,20.807,ON
23-04-11 10:20:10,165.852,5.093,845.355,21.047,ON
23-04-11 10:35:10,171.672,5.271,905.673,21.247,ON
23-04-11 10:50:10,160.156,4.94,791.396,21.441,ON
23-04-11 11:05:10,183.314,5.625,1031.71,21.651,ON
23-04-11 11:54:59,167.913,5.279,886.764,21.858,ON
23-04-11 16:18:17,180.368,5.662,1021.815,21.971,ON
23-04-11 16:32:56,164.754,5.059,834.114,22.184,ON
23-04-11 16:47:56,194.901,5.985,1167.466,22.4,ON
23-04-11 16:48:52,209.528,0.025,0.022,22.417,OFF
23-04-11 16:52:24,205.732,6.465,1330.848,22.419,ON
23-04-11 17:02:56,201.741,6.184,1248.34,22.632,ON
23-04-11 17:17:56,186.657,5.733,1070.871,22.916,ON
23-04-11 17:32:56,187.766,5.758,1081.919,23.175,ON
23-04-09 00:04:11,136.781,4.241,580.648,11.713,ON
23-04-09 00:19:11,152.32,4.704,717.011,11.884,ON
23-04-09 00:34:11,140.665,4.354,613.038,12.047,ON
23-04-09 00:49:11,145.077,4.493,652.322,12.195,ON
23-04-09 01:04:11,153.521,4.741,728.426,12.372,ON
23-04-09 01:19:11,170.628,5.248,895.902,12.594,ON
23-04-09 01:34:11,160.376,4.946,793.698,12.815,ON
23-04-09 12:52:32,142.888,4.49,642.132,12.84,ON
23-04-09 13:07:26,176.551,5.42,957.504,13.012,ON
23-04-09 13:22:26,179.097,5.498,985.81,13.256,ON
23-04-09 13:37:26,162.883,4.999,815.131,13.516,ON
23-04-09 13:52:26,174.585,5.368,937.689,13.722,ON
23-04-09 14:07:26,164.148,5.053,830.367,13.965,ON
23-04-09 21:26:30,183.758,5.759,1059.139,14.099,ON
23-04-09 21:41:24,194.722,5.968,1162.945,14.375,ON
23-04-09 21:56:24,202.105,6.181,1249.902,14.671,ON
23-04-09 22:11:24,187.953,5.758,1082.884,14.953,ON
23-04-10 00:11:30,156.059,4.894,764.412,15.111,ON
23-04-10 00:31:18,135.61,4.245,576.195,15.16,ON
23-04-10 11:16:32,158.558,4.968,788.457,15.216,ON
23-04-10 11:31:25,155.034,4.763,738.843,15.432,ON
23-04-10 11:46:25,171.331,5.253,900.749,15.63,ON
23-04-10 12:01:25,163.911,5.036,826.07,15.843,ON
23-04-10 12:16:25,160.948,4.948,796.946,16.051,ON
23-04-10 12:31:25,169.116,5.192,878.841,16.279,ON
23-04-10 12:46:25,167.321,5.14,860.527,16.499,ON
23-04-10 13:01:25,183.527,5.623,1032.637,16.748,ON
23-04-10 13:16:25,186.786,5.721,1069.42,17.001,ON
23-04-10 13:31:25,191.328,5.861,1122.019,17.246,ON
23-04-10 13:46:25,186.65,5.719,1068.234,17.521,ON
23-04-10 14:01:25,167.382,5.141,861.134,17.772,ON
23-04-10 14:16:25,179.624,5.515,991.005,18.002,ON
