TIME,VOLTAGE,CURRENT,WATT,KWH,DEVICE STATUS
23-04-19 00:09:46,174.041,6.136,1070.733,0.881,ON
23-04-19 00:16:27,201.443,0.025,0.05,1.001,OFF
23-04-19 09:53:39,180.695,6.381,1156.743,1.003,ON
23-04-19 10:06:00,194.834,0.025,0.062,1.234,OFF
23-04-19 10:29:03,188.493,6.65,1257.525,1.236,ON
23-04-19 10:30:33,211.877,0.025,0.034,1.265,OFF
23-04-19 10:33:40,181.918,6.392,1166.356,1.267,ON
23-04-19 10:44:03,199.396,0.025,0.205,1.466,OFF
23-04-19 10:46:05,181.354,6.403,1164.421,1.468,ON
23-04-19 10:56:26,207.154,0.025,0.174,1.671,OFF
23-04-19 13:32:37,195.024,6.875,1344.954,1.674,ON
23-04-19 13:43:09,215.877,0.025,0.042,1.902,OFF
23-04-19 15:41:44,172.99,6.099,1057.883,1.904,ON
23-04-19 15:51:28,199.75,0.025,0.17,2.079,OFF
23-04-19 18:56:05,190.257,6.703,1279.12,2.081,ON
23-04-19 19:06:19,202.261,0.025,0.113,2.278,OFF
23-04-19 19:10:59,190.64,0.025,0.072,2.278,OFF
23-04-19 19:25:59,195.415,0.025,0.127,2.278,OFF
23-04-19 19:28:09,181.875,6.421,1170.895,2.28,ON
23-04-19 19:28:31,1.293,0.025,0.0,2.286,OFF
23-04-19 22:06:01,162.746,5.768,941.988,2.287,ON
23-04-19 22:18:54,182.022,0.025,0.035,2.497,OFF
23-04-19 22:20:55,178.011,0.025,0.188,2.497,OFF
23-04-19 22:23:03,160.407,5.705,918.365,2.498,ON
23-04-19 22:26:28,180.777,0.025,0.108,2.549,OFF
23-04-19 23:50:25,144.397,5.142,744.722,2.55,ON
23-04-20 00:03:18,165.788,0.025,0.154,2.717,OFF
22-09-30 11:55:29,224.957,4.1,919.552,0.001,ON
22-09-30 11:57:58,228.33,0.025,1.092,0.013,OFF
22-09-30 17:37:42,244.266,0.025,0.081,0.013,OFF
22-09-30 17:52:42,244.569,0.025,0.09,0.013,OFF
22-09-30 18:07:42,247.387,0.025,0.063,0.013,OFF
22-09-30 18:22:42,246.129,0.025,0.001,0.013,OFF
22-09-30 18:37:42,248.026,0.025,0.067,0.013,OFF
22-09-30 18:52:42,246.605,0.025,0.085,0.013,OFF
22-09-30 19:07:42,247.359,0.025,0.097,0.013,OFF
22-09-30 19:22:42,246.127,0.025,0.059,0.013,OFF
22-09-30 19:37:42,248.107,0.025,0.121,0.013,OFF
22-09-30 19:52:42,250.437,0.025,0.232,0.013,OFF
22-09-30 20:07:42,253.457,0.025,0.003,0.013,OFF
22-09-30 20:22:42,251.525,0.025,0.395,0.013,OFF
22-09-30 20:37:42,241.13,0.025,0.208,0.013,OFF
22-09-30 20:52:42,239.114,0.025,0.082,0.013,OFF
22-09-30 21:07:42,241.893,0.025,0.158,0.013,OFF
22-09-30 21:22:42,242.674,0.025,0.356,0.013,OFF
22-09-30 21:37:42,245.098,0.025,0.199,0.013,OFF
22-09-30 21:52:42,246.79,0.025,0.262,0.014,OFF
22-09-30 22:07:42,246.644,0.025,0.214,0.014,OFF
22-09-30 22:22:42,246.529,0.025,0.048,0.014,OFF
22-09-30 22:37:42,244.957,0.025,0.23,0.014,OFF
22-09-30 22:52:42,247.709,0.025,0.376,0.014,OFF
22-09-30 23:07:42,248.765,0.025,0.213,0.014,OFF
22-09-30 23:22:42,247.49,0.025,0.088,0.014,OFF
22-09-30 23:37:42,248.786,0.025,0.15,0.014,OFF
22-09-30 23:52:42,250.014,0.025,0.27,0.014,OFF
22-10-02 00:07:42,246.833,0.025,0.145,0.147,OFF
22-10-02 00:22:42,248.878,0.025,0.186,0.147,OFF
22-10-02 00:37:42,247.848,0.025,0.018,0.147,OFF
22-10-02 00:52:42,249.186,0.025,0.045,0.147,OFF
22-10-02 01:07:42,250.571,0.025,0.068,0.147,OFF
22-10-02 01:22:42,250.363,0.025,0.185,0.147,OFF
22-10-02 01:37:42,251.205,0.025,0.036,0.147,OFF
22-10-02 01:52:42,252.385,0.025,0.315,0.147,OFF
22-10-02 02:07:42,251.419,0.025,0.367,0.147,OFF
22-10-02 02:22:42,251.93,0.025,0.041,0.147,OFF
22-10-02 02:37:42,253.168,0.025,0.089,0.147,OFF
22-10-02 02:52:42,253.212,0.025,0.094,0.147,OFF
22-10-02 03:07:42,253.435,0.025,0.036,0.147,OFF
22-10-02 03:22:42,253.462,0.025,0.033,0.147,OFF
22-10-02 03:37:42,252.768,0.025,0.045,0.147,OFF
22-10-02 03:52:42,252.651,0.025,0.046,0.147,OFF
22-10-02 04:07:42,253.749,0.025,0.04,0.147,OFF
22-10-02 04:22:42,253.063,0.025,0.059,0.147,OFF
22-10-02 04:37:42,252.999,0.025,0.08,0.147,OFF
22-10-02 04:52:42,251.318,0.025,0.019,0.147,OFF
22-10-02 05:07:42,251.759,0.025,0.064,0.147,OFF
22-10-02 05:22:42,251.042,0.025,0.071,0.147,OFF
22-10-02 05:37:42,250.024,0.025,0.081,0.147,OFF
22-10-02 05:52:42,250.06,0.025,0.051,0.147,OFF
22-10-02 06:07:42,251.257,0.025,0.128,0.147,OFF
22-10-02 06:22:42,249.369,0.025,0.144,0.147,OFF
22-10-02 06:37:42,246.966,0.025,0.105,0.147,OFF
22-10-02 06:52:42,247.378,0.025,0.039,0.147,OFF
22-10-02 07:07:42,244.735,0.025,0.256,0.148,OFF
22-10-02 07:22:42,243.973,0.025,0.175,0.148,OFF
22-10-02 07:37:42,243.239,0.025,0.079,0.148,OFF
22-10-02 07:52:42,243.709,0.025,0.105,0.148,OFF
22-10-02 08:07:42,243.554,0.025,0.101,0.148,OFF
22-10-02 08:22:42,244.174,0.025,0.047,0.148,OFF
22-10-02 08:37:42,243.002,0.025,0.019,0.148,OFF
22-10-02 08:52:42,241.586,0.025,0.113,0.148,OFF
22-10-02 09:07:42,239.896,0.025,0.037,0.148,OFF
22-10-02 09:22:42,240.174,0.025,0.063,0.148,OFF
22-10-02 09:37:42,237.601,0.025,0.251,0.148,OFF
22-10-02 09:52:42,236.568,0.025,0.2,0.148,OFF
22-10-02 10:07:42,234.746,0.025,0.182,0.148,OFF
22-10-02 10:22:42,233.577,0.025,0.046,0.148,OFF
22-10-02 10:37:42,233.978,0.025,0.164,0.148,OFF
22-10-02 10:52:42,235.432,0.025,0.071,0.148,OFF
22-10-02 11:07:42,237.119,0.025,0.016,0.148,OFF
22-10-02 11:22:42,237.69,0.025,0.015,0.148,OFF
22-10-02 11:37:42,237.077,0.025,0.127,0.148,OFF
22-10-02 11:52:42,238.146,0.025,0.085,0.148,OFF
22-10-02 12:07:42,239.27,0.025,0.093,0.148,OFF
22-10-02 12:22:42,238.223,0.025,0.034,0.148,OFF
22-10-02 12:37:42,240.738,0.025,0.252,0.148,OFF
22-10-02 12:52:42,238.588,0.025,0.075,0.148,OFF
22-10-02 13:07:42,240.765,0.025,0.001,0.148,OFF
22-10-02 13:22:42,241.855,0.025,0.113,0.148,OFF
22-10-02 13:37:42,242.059,0.025,0.229,0.148,OFF
22-10-02 13:52:42,238.812,0.025,0.034,0.148,OFF
22-10-02 14:07:42,240.397,0.025,0.073,0.148,OFF
22-10-02 14:22:42,240.285,0.025,0.262,0.148,OFF
22-10-02 14:37:42,241.255,0.025,0.2,0.148,OFF
22-10-02 14:52:42,242.71,0.025,0.243,0.148,OFF
22-10-02 15:07:42,241.203,0.025,0.128,0.149,OFF
22-10-02 15:22:42,239.746,0.025,0.049,0.149,OFF
22-10-02 15:37:42,241.776,0.025,0.057,0.149,OFF
22-10-02 15:52:42,237.455,0.025,0.066,0.149,OFF
22-10-02 16:07:42,240.883,0.025,0.013,0.149,OFF
22-10-02 16:22:42,240.782,0.025,0.132,0.149,OFF
22-10-02 16:37:42,237.56,0.025,0.192,0.149,OFF
22-10-02 16:52:42,237.024,0.025,0.032,0.149,OFF
22-10-02 17:07:42,237.943,0.025,0.097,0.149,OFF
22-10-02 17:22:42,238.017,0.025,0.026,0.149,OFF
22-10-02 17:37:42,242.21,0.025,0.062,0.149,OFF
22-10-02 17:52:42,242.694,0.025,0.014,0.149,OFF
22-10-02 18:07:42,241.057,0.025,0.067,0.149,OFF
22-10-02 18:22:42,238.479,0.025,0.2,0.149,OFF
22-10-02 18:37:42,236.005,0.025,0.097,0.149,OFF
22-10-02 18:52:42,238.682,0.025,0.12,0.149,OFF
22-10-02 19:07:42,236.205,0.025,0.061,0.149,OFF
22-10-02 19:22:42,236.999,0.025,0.019,0.149,OFF
22-10-02 19:37:42,238.361,0.025,0.045,0.149,OFF
22-10-02 19:52:42,238.328,0.025,0.14,0.149,OFF
22-10-02 20:07:42,239.949,0.025,0.262,0.149,OFF
22-10-02 20:22:42,240.357,0.025,0.059,0.149,OFF
22-10-02 20:37:42,244.277,0.025,0.094,0.149,OFF
