TIME,VOLTAGE,CURRENT,WATT,KWH,DEVICE STATUS
22-10-06 20:20:01,231.775,0.025,0.009,0.039,OFF
22-10-06 20:35:01,230.938,0.025,0.214,0.039,OFF
22-10-06 20:50:01,231.532,0.025,0.194,0.039,OFF
22-10-06 21:05:01,231.532,0.025,0.029,0.039,OFF
22-10-06 21:20:01,231.435,0.025,0.074,0.039,OFF
22-10-06 21:35:01,231.636,0.025,0.217,0.039,OFF
22-10-06 21:50:01,231.009,0.025,0.186,0.039,OFF
22-10-06 22:05:01,231.162,0.025,0.075,0.039,OFF
22-10-06 22:20:01,231.503,0.025,0.061,0.039,OFF
22-10-06 22:35:01,231.476,0.025,0.079,0.039,OFF
22-10-06 22:50:01,231.145,0.025,0.401,0.039,OFF
22-10-06 23:05:01,231.218,0.025,0.446,0.039,OFF
22-10-06 23:20:01,231.584,0.025,0.093,0.039,OFF
22-10-06 23:35:01,231.442,0.025,0.101,0.039,OFF
22-10-06 23:50:01,232.353,0.025,0.037,0.039,OFF
23-04-20 12:31:35,209.934,7.651,1595.637,0.285,ON
23-04-20 12:32:14,230.534,0.025,0.045,0.299,OFF
23-04-20 12:42:28,201.524,7.334,1467.071,0.301,ON
23-04-20 12:42:36,222.13,0.025,0.012,0.302,OFF
23-04-20 17:15:58,207.302,3.926,807.762,0.303,ON
23-04-20 18:12:29,210.171,3.976,830.118,0.314,ON
23-04-20 18:20:42,211.651,3.965,833.452,0.419,ON
