TIME,VOLTAGE,CURRENT,WATT,KWH,DEVICE STATUS
23-06-11 00:44:31,220.764,3.85,856.595,23.109,ON
23-06-11 00:44:40,225.316,0.025,0.157,23.11,OFF
23-06-11 00:44:57,220.991,3.855,858.894,23.112,ON
23-06-11 00:45:06,226.668,0.025,0.028,23.112,OFF
23-06-11 00:45:20,221.194,3.857,858.02,23.114,ON
23-06-11 00:45:30,226.787,0.025,0.129,23.114,OFF
23-06-11 00:45:40,221.169,3.854,859.224,23.115,ON
23-06-11 00:45:49,225.217,0.025,0.095,23.116,OFF
23-06-11 00:46:10,221.039,3.848,857.326,23.118,ON
23-06-11 00:46:19,226.617,0.025,0.036,23.118,OFF
23-06-11 00:46:32,219.958,3.829,849.018,23.12,ON
23-06-11 00:46:42,226.999,0.025,0.382,23.12,OFF
23-06-11 00:47:02,220.123,3.833,850.545,23.122,ON
23-06-11 00:47:08,225.876,0.025,0.355,23.122,OFF
23-06-11 00:47:24,221.636,3.868,864.241,23.123,ON
23-06-11 00:47:34,225.12,0.025,0.191,23.124,OFF
23-06-11 00:47:46,219.697,3.825,847.058,23.125,ON
23-06-11 00:47:53,225.43,0.025,0.186,23.126,OFF
23-06-11 00:48:05,219.551,2.886,465.035,23.127,ON
23-06-11 00:48:18,225.62,0.025,0.209,23.128,OFF
23-06-11 00:48:42,219.666,3.83,848.141,23.13,ON
23-06-11 00:48:49,224.917,0.025,0.011,23.13,OFF
23-06-11 00:49:02,218.883,3.817,842.138,23.131,ON
23-06-11 00:49:10,225.463,0.025,0.097,23.132,OFF
23-06-11 00:49:24,219.992,3.833,850.077,23.133,ON
23-06-11 00:49:34,225.48,0.025,0.061,23.134,OFF
23-06-11 00:49:46,220.003,3.826,848.491,23.135,ON
23-06-11 00:49:53,224.28,0.025,0.042,23.135,OFF
23-06-11 00:50:05,219.879,3.835,850.021,23.136,ON
23-06-11 00:50:22,225.703,0.025,0.105,23.139,OFF
23-06-11 00:50:49,218.785,3.828,843.701,23.14,ON
23-06-11 00:50:59,224.629,0.025,0.04,23.141,OFF
23-06-11 00:51:06,220.246,3.832,841.945,23.143,ON
23-06-11 00:51:12,226.105,0.025,0.034,23.143,OFF
23-06-11 00:51:12,226.105,0.025,0.034,23.143,OFF
23-06-11 00:51:27,219.909,3.827,848.377,23.144,ON
23-06-11 00:51:37,225.195,0.025,0.035,23.145,OFF
23-06-11 00:51:48,218.499,3.799,836.641,23.146,ON
23-06-11 00:51:57,225.111,0.025,0.109,23.147,OFF
23-06-11 00:52:09,219.773,3.824,847.232,23.148,ON
23-06-11 00:52:15,225.351,0.025,0.288,23.148,OFF
23-06-11 00:52:32,219.009,3.814,842.012,23.149,ON
23-06-11 00:52:39,225.6,0.025,0.144,23.15,OFF
23-06-11 00:52:53,219.001,3.828,845.06,23.151,ON
23-06-11 00:53:06,226.313,0.025,0.0,23.152,OFF
23-06-11 00:53:23,220.667,3.844,855.15,23.154,ON
23-06-11 00:53:33,226.193,0.025,0.073,23.155,OFF
23-06-11 00:53:51,220.676,3.849,856.223,23.156,ON
23-06-11 00:54:05,225.253,0.025,0.206,23.158,OFF
23-06-11 00:54:29,220.827,3.845,851.14,23.159,ON
23-06-11 00:54:38,226.711,0.025,0.084,23.16,OFF
23-06-11 00:54:53,220.008,3.834,850.333,23.162,ON
23-06-11 00:55:01,225.477,0.025,0.057,23.162,OFF
23-06-11 00:55:12,221.138,3.844,856.888,23.163,ON
23-06-11 00:55:18,226.6,0.025,0.272,23.163,OFF
23-06-11 00:55:26,220.987,3.841,855.681,23.165,ON
23-06-11 00:55:35,226.674,0.025,0.145,23.165,OFF
23-06-11 00:55:57,221.124,3.862,860.995,23.167,ON
23-06-11 00:56:06,227.033,0.025,0.01,23.167,OFF
23-06-11 00:56:22,221.097,3.854,858.777,23.169,ON
23-06-11 00:56:33,227.339,0.025,0.091,23.17,OFF
23-06-11 00:56:56,224.463,3.242,598.851,23.171,ON
23-06-11 00:57:05,225.987,0.025,0.073,23.172,OFF
23-06-11 00:57:20,221.431,3.866,862.913,23.173,ON
23-06-11 00:57:27,227.291,0.025,0.136,23.174,OFF
23-06-11 00:57:41,220.727,3.844,855.269,23.175,ON
23-06-11 00:57:55,227.205,0.025,0.13,23.177,OFF
23-06-11 00:58:12,221.743,3.863,863.516,23.178,ON
23-06-11 00:58:18,227.56,0.025,0.073,23.178,OFF
23-06-11 00:58:37,221.826,3.866,864.514,23.18,ON
23-06-11 00:58:45,227.307,0.025,0.036,23.18,OFF
23-06-11 00:58:58,221.258,3.854,859.487,23.182,ON
23-06-11 00:59:04,227.016,0.025,0.09,23.182,OFF
23-06-11 00:59:10,220.405,3.838,852.745,23.183,ON
23-06-11 00:59:19,226.274,0.025,0.058,23.183,OFF
23-06-11 00:59:33,221.784,3.863,863.73,23.185,ON
23-06-11 00:59:40,227.096,0.025,0.036,23.185,OFF
23-06-11 01:00:00,221.955,3.866,859.483,23.187,ON
23-06-11 01:00:09,226.57,0.025,0.136,23.187,OFF
23-06-11 01:00:24,221.162,3.861,860.525,23.189,ON
23-06-11 01:00:32,227.956,0.025,0.029,23.189,OFF
23-06-11 01:00:45,227.831,0.152,2.257,23.19,ON
23-06-11 01:00:57,228.111,0.025,0.023,23.191,OFF
23-06-11 01:01:18,221.084,3.848,857.532,23.193,ON
23-06-11 01:01:25,226.59,0.025,0.076,23.193,OFF
23-06-11 01:01:32,221.911,3.864,864.365,23.195,ON
23-06-11 01:01:42,227.162,0.025,0.065,23.196,OFF
23-06-11 01:02:05,219.901,3.846,852.475,23.197,ON
23-06-11 01:02:14,225.747,0.025,0.268,23.198,OFF
23-06-11 01:02:29,221.311,3.852,859.399,23.199,ON
23-06-11 01:02:37,226.677,0.025,0.082,23.199,OFF
23-06-11 01:02:47,219.979,3.839,851.403,23.201,ON
23-06-11 01:02:53,225.722,0.025,0.01,23.201,OFF
23-06-11 01:03:03,220.701,3.85,856.543,23.202,ON
23-06-11 01:03:16,226.569,0.025,0.194,23.203,OFF
23-06-11 01:03:31,220.901,3.851,857.435,23.205,ON
23-06-11 01:03:38,226.705,0.025,0.104,23.205,OFF
23-06-11 01:03:57,225.551,0.368,53.172,23.206,ON
23-06-11 01:04:06,225.671,0.025,0.252,23.207,OFF
23-06-11 01:04:25,220.921,3.861,859.841,23.208,ON
23-06-11 01:04:37,0.0,0.025,0.009,23.21,OFF
23-06-11 08:34:37,241.187,4.28,1040.607,23.211,ON
23-06-11 08:39:22,247.843,0.025,0.13,23.29,OFF
23-06-11 08:39:30,241.6,4.192,1020.883,23.292,ON
23-06-11 08:39:48,247.945,0.025,0.036,23.295,OFF
23-06-11 08:39:57,241.734,4.192,1021.482,23.297,ON
23-06-11 08:40:07,248.12,0.025,0.014,23.298,OFF
23-06-11 08:40:13,241.936,4.198,1023.798,23.299,ON
23-06-11 08:40:21,248.272,0.025,0.084,23.3,OFF
23-06-11 08:40:27,241.816,4.193,1022.136,23.302,ON
23-06-11 08:40:36,247.7,0.025,0.038,23.303,OFF
23-06-11 08:40:45,241.668,4.195,1021.846,23.304,ON
23-06-11 08:40:51,247.733,0.025,0.378,23.304,OFF
23-06-11 08:41:05,242.392,4.215,1029.914,23.306,ON
23-06-11 08:41:16,249.089,0.025,0.342,23.307,OFF
23-06-11 08:41:25,242.725,4.215,1031.188,23.309,ON
23-06-11 08:41:31,248.895,0.025,0.088,23.309,OFF
23-06-11 08:41:46,242.465,4.215,1030.202,23.311,ON
23-06-11 08:41:59,248.955,0.025,0.021,23.313,OFF
23-06-11 08:42:13,246.559,1.852,223.373,23.314,ON
23-06-11 08:42:19,248.793,0.025,0.038,23.314,OFF
23-06-11 08:42:35,242.868,4.188,1002.744,23.316,ON
23-06-11 08:42:45,248.793,0.025,0.038,23.317,OFF
23-06-11 08:43:00,243.067,4.232,1036.748,23.319,ON
23-06-11 08:43:08,249.112,0.025,0.156,23.319,OFF
23-06-11 08:43:22,242.596,4.225,1033.14,23.321,ON
23-06-11 08:43:32,248.093,0.025,0.199,23.322,OFF
23-06-11 08:43:50,242.022,4.221,1029.826,23.324,ON
23-06-11 08:44:01,248.063,0.025,0.057,23.325,OFF
23-06-11 08:44:11,241.761,4.209,1025.653,23.327,ON
23-06-11 08:44:18,247.571,0.025,0.174,23.327,OFF
23-06-11 08:44:28,246.49,1.226,108.941,23.328,ON
23-06-11 08:44:34,247.587,0.025,0.159,23.328,OFF
23-06-11 08:44:42,241.438,4.202,1022.551,23.33,ON
23-06-11 08:44:49,247.175,0.025,0.054,23.33,OFF
23-06-11 08:45:07,240.58,4.198,1018.022,23.332,ON
23-06-11 08:45:26,246.704,0.025,0.004,23.336,OFF
23-06-11 08:45:50,240.68,4.2,1018.894,23.337,ON
23-06-11 08:46:03,246.232,0.025,0.064,23.339,OFF
23-06-11 08:46:20,240.291,4.196,1016.395,23.341,ON
23-06-11 08:46:30,246.396,0.025,0.073,23.342,OFF
23-06-11 08:46:36,246.473,0.098,0.629,23.343,ON
23-06-11 08:46:42,246.509,0.025,0.327,23.343,OFF
23-06-11 08:46:56,239.981,4.188,1013.066,23.345,ON
23-06-11 08:47:08,246.279,0.025,0.058,23.346,OFF
23-06-11 08:47:22,240.148,4.19,1014.316,23.347,ON
23-06-11 08:47:35,246.268,0.025,0.043,23.349,OFF
23-06-11 08:47:53,240.221,4.19,1014.742,23.351,ON
23-06-11 08:48:07,246.195,0.025,0.084,23.353,OFF
23-06-11 08:48:23,240.521,4.192,1016.361,23.355,ON
23-06-11 08:48:32,246.628,0.025,0.338,23.356,OFF
23-06-11 08:48:38,240.641,4.191,1016.621,23.357,ON
23-06-11 08:48:48,246.616,0.025,0.066,23.358,OFF
23-06-11 08:48:59,240.891,4.194,1018.367,23.36,ON
23-06-11 08:49:05,246.992,0.025,0.4,23.36,OFF
23-06-11 08:49:18,241.132,4.212,1023.829,23.362,ON
23-06-11 08:49:29,247.061,0.025,0.067,23.363,OFF
23-06-11 08:49:31,247.122,0.025,0.083,23.363,OFF
23-06-11 08:49:40,240.658,4.188,1015.918,23.364,ON
23-06-11 08:49:50,246.436,0.025,0.172,23.365,OFF
23-06-11 08:50:04,240.84,4.201,1019.864,23.367,ON
23-06-11 08:50:18,247.108,0.025,0.215,23.369,OFF
23-06-11 08:50:30,240.864,4.197,1018.903,23.371,ON
23-06-11 08:50:41,246.956,0.025,0.071,23.372,OFF
23-06-11 08:50:51,240.764,4.192,1017.515,23.374,ON
23-06-11 08:50:59,246.705,0.025,0.164,23.374,OFF
23-06-11 08:51:08,240.824,4.194,1018.287,23.376,ON
23-06-11 08:51:14,246.832,0.025,0.026,23.376,OFF
23-06-11 08:51:28,240.498,4.197,1017.456,23.378,ON
23-06-11 08:51:45,246.783,0.025,0.071,23.381,OFF
23-06-11 08:51:58,240.515,4.184,1014.402,23.383,ON
23-06-11 08:52:05,246.589,0.025,0.249,23.383,OFF
23-06-11 08:52:18,240.095,4.182,1012.245,23.384,ON
23-06-11 08:52:30,246.41,0.025,0.089,23.386,OFF
23-06-11 08:52:38,240.308,4.186,1014.223,23.388,ON
23-06-11 08:52:44,246.433,0.025,0.218,23.388,OFF
23-06-11 08:52:51,240.492,4.191,1016.231,23.389,ON
23-06-11 08:52:59,246.645,0.025,0.441,23.39,OFF
23-06-11 08:53:12,240.365,4.195,1016.47,23.391,ON
23-06-11 08:53:22,246.629,0.025,0.303,23.392,OFF
23-06-11 08:53:33,240.735,4.206,1020.717,23.394,ON
23-06-11 08:53:49,246.54,0.025,0.055,23.396,OFF
23-06-11 08:54:01,239.912,4.184,1011.557,23.398,ON
23-06-11 08:54:08,245.97,0.025,0.054,23.398,OFF
23-06-11 08:54:15,245.545,0.707,40.186,23.4,ON
23-06-11 08:54:21,245.925,0.025,0.091,23.4,OFF
23-06-11 08:54:27,242.841,2.213,301.931,23.401,ON
23-06-11 08:54:33,245.895,0.025,0.024,23.401,OFF
23-06-11 08:54:40,239.528,4.169,1006.669,23.403,ON
23-06-11 08:54:47,245.559,0.025,0.102,23.403,OFF
23-06-11 08:55:03,244.986,1.997,297.082,23.405,ON
23-06-11 08:55:14,245.3,0.025,0.025,23.406,OFF
23-06-11 08:55:28,239.227,4.172,1006.197,23.408,ON
23-06-11 08:55:39,245.981,0.025,0.086,23.409,OFF
23-06-11 08:55:46,240.051,4.18,1011.443,23.41,ON
23-06-11 08:55:52,246.084,0.025,0.068,23.41,OFF
23-06-11 08:56:05,239.876,4.187,1012.306,23.412,ON
23-06-11 08:56:15,246.361,0.025,0.025,23.413,OFF
23-06-11 08:56:27,239.7,4.181,1010.151,23.414,ON
23-06-11 08:56:37,245.267,0.025,0.258,23.416,OFF
23-06-11 08:56:43,239.192,4.163,1003.72,23.417,ON
23-06-11 08:56:49,245.249,0.025,0.026,23.417,OFF
23-06-11 08:56:57,239.185,4.163,1003.554,23.419,ON
23-06-11 08:57:09,245.37,0.025,0.213,23.42,OFF
23-06-11 08:57:21,239.416,4.173,1007.215,23.422,ON
23-06-11 08:57:32,245.212,0.025,0.252,23.423,OFF
23-06-11 08:57:44,239.494,4.174,1007.725,23.425,ON
23-06-11 08:57:51,245.867,0.025,0.121,23.425,OFF
23-06-11 08:58:06,239.994,4.193,1014.392,23.427,ON
23-06-11 08:58:17,245.854,0.025,0.083,23.428,OFF
23-06-11 08:58:30,240.308,4.03,916.541,23.429,ON
23-06-11 08:58:42,245.877,0.025,0.04,23.431,OFF
23-06-11 08:58:50,245.962,0.081,0.487,23.432,ON
23-06-11 08:58:56,246.127,0.025,0.033,23.432,OFF
23-06-11 08:59:02,239.782,4.174,1008.931,23.434,ON
23-06-11 08:59:12,245.74,0.025,0.021,23.435,OFF
23-06-11 08:59:23,239.481,4.17,1006.604,23.437,ON
23-06-11 08:59:33,245.457,0.025,0.08,23.437,OFF
23-06-11 08:59:44,240.029,4.178,1010.779,23.439,ON
23-06-11 08:59:51,246.263,0.025,0.115,23.439,OFF
23-06-11 08:59:59,246.714,0.045,0.379,23.441,ON
23-06-11 09:00:05,246.753,0.025,0.08,23.441,OFF
23-06-11 09:00:12,240.472,4.194,1016.591,23.442,ON
23-06-11 09:00:18,246.434,0.025,0.101,23.442,OFF
23-06-11 09:00:27,246.025,0.79,49.855,23.444,ON
23-06-11 09:00:33,246.569,0.025,0.027,23.444,OFF
23-06-11 09:00:49,240.969,4.214,1023.496,23.445,ON
23-06-11 09:01:02,247.29,0.025,0.006,23.447,OFF
23-06-11 09:01:12,240.589,4.191,1016.501,23.449,ON
23-06-11 09:01:22,246.621,0.025,0.315,23.45,OFF
23-06-11 09:01:33,234.691,4.089,967.336,23.451,ON
23-06-11 09:01:39,240.661,0.025,0.066,23.451,OFF
23-06-11 09:01:52,234.853,4.104,971.661,23.453,ON
23-06-11 09:02:04,241.201,0.025,0.239,23.455,OFF
23-06-11 09:02:19,239.476,4.172,1007.006,23.456,ON
23-06-11 09:02:28,245.796,0.025,0.067,23.457,OFF
23-06-11 09:02:39,243.011,3.395,659.409,23.458,ON
23-06-11 09:02:49,245.462,0.025,0.142,23.46,OFF
23-06-11 09:02:55,239.097,4.169,1004.707,23.461,ON
23-06-11 09:03:02,240.201,0.025,0.136,23.462,OFF
23-06-11 09:03:11,239.227,4.17,1005.698,23.463,ON
23-06-11 09:03:17,245.743,0.025,0.369,23.463,OFF
23-06-11 09:03:31,239.346,4.181,1008.592,23.465,ON
23-06-11 09:03:45,245.874,0.025,0.192,23.467,OFF
23-06-11 09:03:55,239.49,4.168,1006.313,23.469,ON
23-06-11 09:04:02,245.675,0.025,0.095,23.469,OFF
23-06-11 09:04:16,234.569,4.099,969.338,23.47,ON
23-06-11 09:04:29,245.602,0.025,0.113,23.472,OFF
23-06-11 09:04:31,245.696,0.025,0.117,23.472,OFF
23-06-11 09:04:45,239.062,4.166,1004.089,23.474,ON
23-06-11 09:04:54,245.312,0.025,0.026,23.474,OFF
23-06-11 09:05:06,239.339,4.17,1006.055,23.476,ON
23-06-11 09:05:16,245.349,0.025,0.194,23.477,OFF
23-06-11 09:05:34,233.763,4.084,962.438,23.479,ON
23-06-11 09:05:48,245.888,0.025,0.268,23.481,OFF
23-06-11 09:06:05,239.621,4.176,1008.764,23.482,ON
23-06-11 09:06:14,245.15,0.025,0.398,23.483,OFF
23-06-11 09:06:26,238.926,4.165,1003.222,23.485,ON
23-06-11 09:06:36,245.084,0.025,0.14,23.486,OFF
23-06-11 09:06:49,234.218,4.083,964.069,23.487,ON
23-06-11 09:07:08,245.638,0.025,0.272,23.491,OFF
23-06-11 09:07:25,238.863,4.161,1001.782,23.492,ON
23-06-11 09:07:31,245.087,0.025,0.125,23.492,OFF
23-06-11 09:07:44,239.316,4.173,1006.62,23.494,ON
23-06-11 09:07:53,245.404,0.025,0.198,23.495,OFF
23-06-11 09:08:05,234.311,4.085,964.986,23.496,ON
23-06-11 09:08:20,245.548,0.025,0.029,23.499,OFF
23-06-11 09:08:39,239.107,4.167,1004.358,23.5,ON
23-06-11 09:08:50,245.75,0.025,0.079,23.501,OFF
23-06-11 09:08:57,239.414,4.167,1005.681,23.503,ON
23-06-11 09:09:03,245.103,0.025,0.314,23.503,OFF
23-06-11 09:09:17,238.568,4.165,1001.59,23.504,ON
23-06-11 09:09:31,245.431,0.025,0.014,23.506,OFF
23-06-11 09:09:44,239.113,4.167,1004.401,23.508,ON
23-06-11 09:09:50,245.624,0.025,0.118,23.508,OFF
23-06-11 09:10:05,239.047,4.173,1005.531,23.51,ON
23-06-11 09:10:15,244.97,0.025,0.063,23.511,OFF
23-06-11 09:10:26,238.86,4.163,1002.199,23.512,ON
23-06-11 09:10:44,244.762,0.025,0.059,23.515,OFF
23-06-11 09:11:06,238.692,4.175,1004.538,23.517,ON
23-06-11 09:11:16,244.867,0.025,0.234,23.518,OFF
23-06-11 09:11:27,239.029,4.171,1005.106,23.52,ON
23-06-11 09:11:37,245.645,0.025,0.255,23.521,OFF
23-06-11 09:11:46,239.47,4.176,1008.03,23.522,ON
23-06-11 09:11:56,245.237,0.025,0.203,23.523,OFF
23-06-11 09:12:15,238.598,4.177,1004.513,23.525,ON
23-06-11 09:12:26,244.634,0.025,0.049,23.526,OFF
23-06-11 09:12:37,238.956,4.175,1005.713,23.528,ON
23-06-11 09:12:49,245.574,0.025,0.146,23.529,OFF
23-06-11 09:13:03,238.995,4.169,1004.466,23.531,ON
23-06-11 09:13:14,245.02,0.025,0.192,23.532,OFF
23-06-11 09:13:27,239.077,4.173,1005.831,23.533,ON
23-06-11 09:13:37,245.519,0.025,0.256,23.534,OFF
23-06-11 09:13:46,239.467,4.179,1008.712,23.536,ON
23-06-11 09:13:58,245.473,0.025,0.136,23.538,OFF
23-06-11 09:14:12,239.522,4.182,1009.755,23.539,ON
23-06-11 09:14:18,245.75,0.025,0.272,23.539,OFF
23-06-11 09:14:33,239.776,4.191,1012.941,23.541,ON
23-06-11 09:14:42,246.066,0.025,0.038,23.542,OFF
23-06-11 09:14:54,246.212,0.441,72.851,23.543,ON
23-06-11 09:15:05,245.969,0.025,0.166,23.544,OFF
23-06-11 09:15:18,239.63,4.198,1013.539,23.546,ON
23-06-11 09:15:30,245.898,0.025,0.151,23.547,OFF
23-06-11 09:15:43,239.405,4.177,1008.145,23.549,ON
23-06-11 09:15:50,245.802,0.025,0.023,23.549,OFF
23-06-11 09:16:01,239.98,3.663,722.327,23.551,ON
23-06-11 09:16:11,246.069,0.025,0.261,23.552,OFF
23-06-11 09:16:26,239.988,4.194,1014.421,23.553,ON
23-06-11 09:16:35,245.875,0.025,0.018,23.554,OFF
23-06-11 09:16:42,239.863,4.175,1009.521,23.556,ON
23-06-11 09:16:49,245.81,0.025,0.138,23.556,OFF
23-06-11 09:17:04,239.415,4.186,1010.081,23.558,ON
23-06-11 09:17:16,245.618,0.025,0.142,23.559,OFF
23-06-11 09:17:25,239.252,4.175,1006.929,23.561,ON
23-06-11 09:17:31,245.674,0.025,0.012,23.561,OFF
23-06-11 09:17:44,239.324,4.182,1008.702,23.562,ON
23-06-11 09:17:56,245.481,0.025,0.107,23.564,OFF
23-06-11 09:18:12,242.168,3.629,744.196,23.566,ON
23-06-11 09:18:28,245.699,0.025,0.148,23.568,OFF
23-06-11 09:18:46,239.357,4.187,1010.28,23.57,ON
23-06-11 09:18:57,245.467,0.025,0.27,23.571,OFF
23-06-11 09:19:11,239.169,4.17,1005.315,23.573,ON
23-06-11 09:19:20,245.582,0.025,0.266,23.574,OFF
23-06-11 09:19:27,239.201,4.169,1005.149,23.575,ON
23-06-11 09:19:31,245.54,0.025,0.045,23.576,ON
23-06-11 09:19:34,245.248,0.025,0.04,23.576,OFF
23-06-11 09:19:49,239.656,4.187,1010.08,23.577,ON
23-06-11 09:19:59,245.748,0.025,0.066,23.578,OFF
23-06-11 09:20:10,239.753,4.183,1011.064,23.58,ON
23-06-11 09:20:21,245.71,0.025,0.328,23.581,OFF
23-06-11 09:20:35,239.492,4.182,1009.485,23.583,ON
23-06-11 09:20:48,245.307,0.025,0.087,23.585,OFF
23-06-11 09:21:06,239.888,3.975,888.931,23.586,ON
23-06-11 09:21:16,244.913,0.025,0.343,23.588,OFF
23-06-11 09:21:26,238.217,4.162,999.39,23.589,ON
23-06-11 09:21:36,244.371,0.025,0.042,23.59,OFF
23-06-11 09:21:50,238.573,4.176,1004.297,23.592,ON
23-06-11 09:22:07,245.059,0.025,0.075,23.594,OFF
23-06-11 09:22:29,239.267,4.124,969.8,23.596,ON
23-06-11 09:22:38,244.412,0.025,0.022,23.597,OFF
23-06-11 09:22:49,237.464,4.147,992.886,23.599,ON
23-06-11 09:23:04,243.665,0.025,0.262,23.601,OFF
23-06-11 09:23:26,237.712,4.151,994.749,23.603,ON
23-06-11 09:23:41,244.221,0.025,0.074,23.605,OFF
23-06-11 09:23:59,238.453,4.154,984.672,23.607,ON
23-06-11 09:24:15,244.286,0.025,0.049,23.609,OFF
